,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,party_x,fullname_2,twitter_account_2,party_y,same_gender,same_age,same_state,neighborState,distance
16739,77.27,C001106,R000570,Ryan Costello,RepRyanCostello,R,Paul Ryan,SpeakerRyan,R,1,1,0,0,12.810524779936426
16740,82.12,C001106,S000051,Ryan Costello,RepRyanCostello,R,Mark Sanford,RepSanfordSC,R,1,0,0,0,8.671378114443876
16741,91.74,C001106,S001176,Ryan Costello,RepRyanCostello,R,Steve Scalise,SteveScalise,R,1,0,0,0,17.73208815400772
16742,85.83,C001106,S001183,Ryan Costello,RepRyanCostello,R,David Schweikert,RepDavid,R,1,0,0,0,36.686578869436225
16743,87.59,C001106,S001189,Ryan Costello,RepRyanCostello,R,Austin Scott,AustinScottGA08,R,1,1,0,0,11.417321095104356
16744,85.1,C001106,S000244,Ryan Costello,RepRyanCostello,R,F. Sensenbrenner,JimPressOffice,R,1,0,0,0,13.070758472538829
16745,86.63,C001106,S000250,Ryan Costello,RepRyanCostello,R,Pete Sessions,PeteSessions,R,1,0,0,0,22.103982895155692
16746,89.61,C001106,S000364,Ryan Costello,RepRyanCostello,R,John Shimkus,RepShimkus,R,1,0,0,0,12.706970852693114
16747,89.78,C001106,S001154,Ryan Costello,RepRyanCostello,R,Bill Shuster,RepBillShuster,R,1,0,1,0,2.8757530626906163
16748,89.35,C001106,S001148,Ryan Costello,RepRyanCostello,R,Mike Simpson,CongMikeSimpson,R,1,0,0,0,37.69937775751985
16749,89.19,C001106,S000522,Ryan Costello,RepRyanCostello,R,Christopher Smith,RepChrisSmith,R,1,0,0,1,1.4831551190006955
16750,87.93,C001106,S001195,Ryan Costello,RepRyanCostello,R,Jason Smith,RepJasonSmith,R,1,1,0,0,15.436800896992125
16751,86.75,C001106,S000583,Ryan Costello,RepRyanCostello,R,Lamar Smith,LamarSmithTX21,R,1,0,0,0,25.32072079431644
16752,86.95,C001106,S001172,Ryan Costello,RepRyanCostello,R,Adrian Smith,RepAdrianSmith,R,1,1,0,0,24.46687000754091
16753,88.89,C001106,S001199,Ryan Costello,RepRyanCostello,R,Lloyd Smucker,RepSmucker,R,1,0,1,0,0.4654226258567134
16754,90.8,C001106,S001196,Ryan Costello,RepRyanCostello,R,Elise Stefanik,RepStefanik,R,0,1,0,1,3.975448108110869
16755,86.91,C001106,S001192,Ryan Costello,RepRyanCostello,R,Chris Stewart,RepChrisStewart,R,1,0,0,0,36.79275027524776
16756,92.83,C001106,S001187,Ryan Costello,RepRyanCostello,R,Steve Stivers,RepSteveStivers,R,1,0,0,1,6.985836442147582
16757,87.28,C001106,T000477,Ryan Costello,RepRyanCostello,R,Scott Taylor,RepScottTaylor,R,1,1,0,0,2.9021577636866738
16758,91.8,C001106,T000478,Ryan Costello,RepRyanCostello,R,Claudia Tenney,RepTenney,R,0,0,0,1,2.6244597578154885
16759,92.58,C001106,T000467,Ryan Costello,RepRyanCostello,R,Glenn Thompson,CongressmanGT,R,1,0,1,0,2.9970310247502203
16760,87.8,C001106,T000238,Ryan Costello,RepRyanCostello,R,William Thornberry,MacTXPress,R,1,0,0,0,25.401555218903
16761,91.08,C001106,T000470,Ryan Costello,RepRyanCostello,R,Scott Tipton,RepTipton,R,1,0,0,0,31.472341137774
16762,89.09,C001106,T000475,Ryan Costello,RepRyanCostello,R,Dave Trott,repdavetrott,R,1,0,0,0,7.989110727064498
16763,92.37,C001106,T000463,Ryan Costello,RepRyanCostello,R,Michael Turner,RepMikeTurner,R,1,0,0,1,8.176137151628486
16764,92.57,C001106,U000031,Ryan Costello,RepRyanCostello,R,Fred Upton,RepFredUpton,R,1,0,0,0,10.283800058697674
16765,92.37,C001106,V000129,Ryan Costello,RepRyanCostello,R,David Valadao,RepDavidValadao,R,1,1,0,0,44.248569459066275
16766,86.95,C001106,W000812,Ryan Costello,RepRyanCostello,R,Ann Wagner,RepAnnWagner,R,0,0,0,0,14.826222756209779
16767,90.37,C001106,W000798,Ryan Costello,RepRyanCostello,R,Tim Walberg,RepWalberg,R,1,0,0,0,8.729631558222385
16768,90.43,C001106,W000791,Ryan Costello,RepRyanCostello,R,Greg Walden,RepGregWalden,R,1,0,0,0,43.90115262943196
16769,86.3,C001106,W000819,Ryan Costello,RepRyanCostello,R,Mark Walker,RepMarkWalker,R,1,1,0,0,5.611313743100604
16770,87.67,C001106,W000813,Ryan Costello,RepRyanCostello,R,Jackie Walorski,RepWalorski,R,0,0,0,0,10.480117856977547
16771,87.43,C001106,W000820,Ryan Costello,RepRyanCostello,R,Mimi Walters,RepMimiWalters,R,0,0,0,0,42.380199458776296
16772,88.05,C001106,W000814,Ryan Costello,RepRyanCostello,R,Randy Weber,TXRandy14,R,1,0,0,0,21.946340013692275
16773,87.03,C001106,W000806,Ryan Costello,RepRyanCostello,R,Daniel Webster,RepWebster,R,1,0,0,0,13.115986889309466
16774,88.0,C001106,W000815,Ryan Costello,RepRyanCostello,R,Brad Wenstrup,RepBradWenstrup,R,1,0,0,1,7.863020844289925
16775,86.98,C001106,W000821,Ryan Costello,RepRyanCostello,R,Bruce Westerman,RepWesterman,R,1,1,0,0,18.426104729573208
16776,86.35,C001106,W000816,Ryan Costello,RepRyanCostello,R,Roger Williams,RepRWilliams,R,1,0,0,0,23.68875382243845
16777,87.39,C001106,W000795,Ryan Costello,RepRyanCostello,R,Joe Wilson,RepJoeWilson,R,1,0,0,0,8.65054017542288
16778,86.99,C001106,W000804,Ryan Costello,RepRyanCostello,R,Robert Wittman,RobWittman,R,1,0,0,0,2.650848310909128
16779,87.57,C001106,W000809,Ryan Costello,RepRyanCostello,R,Steve Womack,Rep_SteveWomack,R,1,0,0,0,18.299088387959827
16780,89.44,C001106,W000810,Ryan Costello,RepRyanCostello,R,Rob Woodall,RepRobWoodall,R,1,1,0,0,10.353034835115851
16781,90.53,C001106,Y000063,Ryan Costello,RepRyanCostello,R,Kevin Yoder,RepKevinYoder,R,1,1,0,0,19.04155089292364
16782,86.57,C001106,Y000065,Ryan Costello,RepRyanCostello,R,Ted Yoho,RepTedYoho,R,1,0,0,0,12.283200125353973
16783,87.57,C001106,Y000066,Ryan Costello,RepRyanCostello,R,David Young,RepDavidYoung,R,1,1,0,0,18.861676517383216
16784,90.96,C001106,Y000033,Ryan Costello,RepRyanCostello,R,Don Young,RepDonYoung,R,1,0,0,0,80.09100561469205
16785,87.97,C001106,Z000017,Ryan Costello,RepRyanCostello,R,Lee Zeldin,RepLeeZeldin,R,1,1,0,1,3.1904441183250727
16786,97.27,C001096,C001087,Kevin Cramer,RepKevinCramer,R,Rick Crawford,RepRickCrawford,R,1,1,0,0,15.24922278027035
16787,96.84,C001096,C001048,Kevin Cramer,RepKevinCramer,R,John Culberson,CongCulberson,R,1,1,0,0,18.310571073597867
16788,88.13,C001096,C001107,Kevin Cramer,RepKevinCramer,R,Carlos Curbelo,RepCurbelo,R,1,0,0,0,29.50074668233874
16789,97.24,C001096,C001114,Kevin Cramer,RepKevinCramer,R,John Curtis,RepJohnCurtis,R,1,1,0,0,13.117523513027955
16790,94.77,C001096,D000626,Kevin Cramer,RepKevinCramer,R,Warren Davidson,WarrenDavidson,R,1,1,0,0,17.73731739468826
16791,93.49,C001096,D000619,Kevin Cramer,RepKevinCramer,R,Rodney Davis,RodneyDavis,R,1,1,0,0,13.522318279023896
16792,92.9,C001096,D000612,Kevin Cramer,RepKevinCramer,R,Jeffrey Denham,RepJeffDenham,R,1,1,0,0,22.832923687830924
16793,93.64,C001096,D000621,Kevin Cramer,RepKevinCramer,R,Ron DeSantis,RepDeSantis,R,1,0,0,0,26.48573120124458
16794,96.03,C001096,D000616,Kevin Cramer,RepKevinCramer,R,Scott DesJarlais,DesJarlaisTN04,R,1,1,0,0,18.826020488191194
16795,94.13,C001096,D000600,Kevin Cramer,RepKevinCramer,R,Mario Diaz-Balart,MarioDB,R,1,1,0,0,28.69266964780233
16796,93.63,C001096,D000625,Kevin Cramer,RepKevinCramer,R,Daniel Donovan,RepDanDonovan,R,1,1,0,0,27.213520367328282
16797,95.57,C001096,D000614,Kevin Cramer,RepKevinCramer,R,Sean Duffy,RepSeanDuffy,R,1,0,0,0,9.986699528871453
16798,90.0,C001096,D000533,Kevin Cramer,RepKevinCramer,R,John Duncan,RepJohnDuncanJr,R,1,0,0,0,20.172568016309675
16799,95.05,C001096,D000615,Kevin Cramer,RepKevinCramer,R,Jeffrey Duncan,RepJeffDuncan,R,1,1,0,0,22.362323274645853
16800,97.28,C001096,D000628,Kevin Cramer,RepKevinCramer,R,Neal Dunn,drnealdunnfl2,R,1,1,0,0,23.83776909272485
16801,93.83,C001096,E000294,Kevin Cramer,RepKevinCramer,R,Tom Emmer,RepTomEmmer,R,1,1,0,1,6.944372598298124
16802,96.74,C001096,E000298,Kevin Cramer,RepKevinCramer,R,Ron Estes,RepRonEstes,R,1,1,0,0,10.27134354569842
16803,90.21,C001096,F000464,Kevin Cramer,RepKevinCramer,R,John Faso,RepJohnFaso,R,1,1,0,0,26.56861109542052
16804,97.34,C001096,F000465,Kevin Cramer,RepKevinCramer,R,A. Ferguson,RepDrewFerguson,R,1,1,0,0,21.26169772698311
16805,82.27,C001096,F000466,Kevin Cramer,RepKevinCramer,R,Brian Fitzpatrick,repbrianfitz,R,1,0,0,0,26.297597826378503
16806,97.46,C001096,F000459,Kevin Cramer,RepKevinCramer,R,Chuck Fleischmann,RepChuck,R,1,1,0,0,19.782437396338135
16807,94.15,C001096,F000461,Kevin Cramer,RepKevinCramer,R,Bill Flores,RepBillFlores,R,1,1,0,0,16.724080686228152
16808,95.4,C001096,F000449,Kevin Cramer,RepKevinCramer,R,Jeff Fortenberry,JeffFortenberry,R,1,1,0,0,7.0758804657344125
16809,92.61,C001096,F000450,Kevin Cramer,RepKevinCramer,R,Virginia Foxx,VirginiaFoxx,R,0,0,0,0,22.469049032067577
16810,96.39,C001096,F000372,Kevin Cramer,RepKevinCramer,R,Rodney Frelinghuysen,USRepRodney,R,1,0,0,0,26.82788236710781
16811,90.2,C001096,G000578,Kevin Cramer,RepKevinCramer,R,Matt Gaetz,RepMattGaetz,R,1,0,0,0,21.711113257012617
16812,92.33,C001096,G000579,Kevin Cramer,RepKevinCramer,R,Mike Gallagher,RepGallagher,R,1,0,0,0,12.465937636795775
16813,93.77,C001096,G000580,Kevin Cramer,RepKevinCramer,R,Thomas Garrett,RepTomGarrett,R,1,0,0,0,23.960111810702426
16815,95.82,C001096,G000563,Kevin Cramer,RepKevinCramer,R,Bob Gibbs,RepBobGibbs,R,1,1,0,0,19.60491064956548
16816,91.83,C001096,G000552,Kevin Cramer,RepKevinCramer,R,Louie Gohmert,RepLouieGohmert,R,1,1,0,0,16.576771206456208
16818,96.74,C001096,G000289,Kevin Cramer,RepKevinCramer,R,Robert Goodlatte,RepGoodlatte,R,1,1,0,0,23.226665594652893
16819,91.1,C001096,G000565,Kevin Cramer,RepKevinCramer,R,Paul Gosar,RepGosar,R,1,1,0,0,18.095122362803405
16820,97.69,C001096,G000566,Kevin Cramer,RepKevinCramer,R,Trey Gowdy,TGowdySC,R,1,1,0,0,22.162044179892984
16821,97.75,C001096,G000377,Kevin Cramer,RepKevinCramer,R,Kay Granger,RepKayGranger,R,0,0,0,0,14.895329215991527
16822,92.68,C001096,G000577,Kevin Cramer,RepKevinCramer,R,Garret Graves,RepGarretGraves,R,1,0,0,0,19.57617206862479
16823,94.13,C001096,G000546,Kevin Cramer,RepKevinCramer,R,Sam Graves,RepSamGraves,R,1,1,0,0,10.383270172830997
16824,93.16,C001096,G000560,Kevin Cramer,RepKevinCramer,R,Tom Graves,RepTomGraves,R,1,1,0,0,20.14265522487422
16825,93.16,C001096,G000568,Kevin Cramer,RepKevinCramer,R,Morgan Griffith,RepMGriffith,R,1,1,0,0,21.81747164555121
16826,94.07,C001096,G000576,Kevin Cramer,RepKevinCramer,R,Glenn Grothman,RepGrothman,R,1,1,0,0,12.318563329938115
16827,97.56,C001096,G000558,Kevin Cramer,RepKevinCramer,R,Brett Guthrie,RepGuthrie,R,1,1,0,0,17.547069194459688
16828,96.72,C001096,H001078,Kevin Cramer,RepKevinCramer,R,Karen Handel,RepKHandel,R,0,1,0,0,20.988399406669835
16829,97.53,C001096,H001045,Kevin Cramer,RepKevinCramer,R,Gregg Harper,GreggHarper,R,1,1,0,0,18.798422530219206
16830,94.52,C001096,H001052,Kevin Cramer,RepKevinCramer,R,Andy Harris,RepAndyHarrisMD,R,1,1,0,0,25.978918375203524
16831,95.89,C001096,H001053,Kevin Cramer,RepKevinCramer,R,Vicky Hartzler,RepHartzler,R,0,1,0,0,11.627592848050456
16832,96.61,C001096,H001036,Kevin Cramer,RepKevinCramer,R,Jeb Hensarling,RepHensarling,R,1,1,0,0,15.938751403308018
16833,92.16,C001096,H001056,Kevin Cramer,RepKevinCramer,R,Jaime Herrera Beutler,HerreraBeutler,R,0,0,0,0,21.759335540889612
16834,92.92,C001096,H001071,Kevin Cramer,RepKevinCramer,R,Jody Hice,congressmanhice,R,1,1,0,0,22.35079932107048
16835,97.54,C001096,H001077,Kevin Cramer,RepKevinCramer,R,Clay Higgins,RepClayHiggins,R,1,1,0,0,19.17388147916489
16836,94.61,C001096,H001072,Kevin Cramer,RepKevinCramer,R,French Hill,RepFrenchHill,R,1,1,0,0,14.761524229779244
16837,93.24,C001096,H001065,Kevin Cramer,RepKevinCramer,R,George Holding,RepHolding,R,1,1,0,0,24.959471078016147
16838,95.58,C001096,H001074,Kevin Cramer,RepKevinCramer,R,Trey Hollingsworth,reptrey,R,1,0,0,0,16.684902914230538
16839,92.71,C001096,H001067,Kevin Cramer,RepKevinCramer,R,Richard Hudson,RepRichHudson,R,1,0,0,0,23.97794629268236
16840,95.69,C001096,H001058,Kevin Cramer,RepKevinCramer,R,Bill Huizenga,RepHuizenga,R,1,1,0,0,15.00184628282711
16841,96.14,C001096,H001059,Kevin Cramer,RepKevinCramer,R,Randy Hultgren,RepHultgren,R,1,1,0,0,13.200675425847262
16842,94.24,C001096,H001048,Kevin Cramer,RepKevinCramer,R,Duncan Hunter,Rep_Hunter,R,1,0,0,0,21.59084919332384
16843,94.81,C001096,H001073,Kevin Cramer,RepKevinCramer,R,Will Hurd,hurdonthehill,R,1,0,0,0,17.171758366693187
16844,96.05,C001096,I000056,Kevin Cramer,RepKevinCramer,R,Darrell Issa,DarrellIssa,R,1,1,0,0,22.04362450191769
16845,93.0,C001096,J000297,Kevin Cramer,RepKevinCramer,R,Evan Jenkins,RepEvanJenkins,R,1,1,0,0,21.46486818333436
16846,93.3,C001096,J000290,Kevin Cramer,RepKevinCramer,R,Lynn Jenkins,RepLynnJenkins,R,0,1,0,0,10.276249765256626
16847,96.34,C001096,J000299,Kevin Cramer,RepKevinCramer,R,Mike Johnson,RepMikeJohnson,R,1,0,0,0,17.263109927141276
16848,93.9,C001096,J000292,Kevin Cramer,RepKevinCramer,R,Bill Johnson,RepBillJohnson,R,1,1,0,0,20.412573652557427
16849,96.7,C001096,J000174,Kevin Cramer,RepKevinCramer,R,Sam Johnson,SamsPressShop,R,1,0,0,0,14.798990330750337
16850,61.17,C001096,J000255,Kevin Cramer,RepKevinCramer,R,Walter Jones,RepWalterJones,R,1,0,0,0,26.533927591426053
16851,90.52,C001096,J000289,Kevin Cramer,RepKevinCramer,R,Jim Jordan,Jim_Jordan,R,1,1,0,0,18.277727793325862
16852,92.6,C001096,J000295,Kevin Cramer,RepKevinCramer,R,Dave Joyce,RepDaveJoyce,R,1,1,0,0,20.336007482624755
16853,89.46,C001096,K000386,Kevin Cramer,RepKevinCramer,R,John Katko,RepJohnKatko,R,1,1,0,0,24.331673957738985
16854,96.75,C001096,K000388,Kevin Cramer,RepKevinCramer,R,Trent Kelly,reptrentkelly,R,1,1,0,0,17.520643891293677
16855,96.68,C001096,K000376,Kevin Cramer,RepKevinCramer,R,Mike Kelly,MikeKellyPA,R,1,0,0,0,21.407964774613834
16856,93.13,C001096,K000210,Kevin Cramer,RepKevinCramer,R,Peter King,RepPeteKing,R,1,0,0,0,28.00582904341876
16857,96.02,C001096,K000362,Kevin Cramer,RepKevinCramer,R,Steve King,SteveKingIA,R,1,0,0,0,7.563343778397577
16858,92.81,C001096,K000378,Kevin Cramer,RepKevinCramer,R,Adam Kinzinger,RepKinzinger,R,1,0,0,0,13.145167828865635
16859,94.17,C001096,K000387,Kevin Cramer,RepKevinCramer,R,Steve Knight,SteveKnight25,R,1,1,0,0,21.971043949883022
16860,97.3,C001096,K000392,Kevin Cramer,RepKevinCramer,R,David Kustoff,repdavidkustoff,R,1,1,0,0,16.23191962571543
16861,93.62,C001096,L000573,Kevin Cramer,RepKevinCramer,R,Raúl Labrador,Raul_Labrador,R,1,1,0,0,15.702180340706462
16862,93.26,C001096,L000585,Kevin Cramer,RepKevinCramer,R,Darin LaHood,RepLaHood,R,1,1,0,0,12.653175096566992
16863,96.68,C001096,L000578,Kevin Cramer,RepKevinCramer,R,Doug LaMalfa,RepLaMalfa,R,1,1,0,0,22.080227190602766
16864,96.61,C001096,L000564,Kevin Cramer,RepKevinCramer,R,Doug Lamborn,RepDLamborn,R,1,1,0,0,9.904119465655636
16865,87.27,C001096,L000567,Kevin Cramer,RepKevinCramer,R,Leonard Lance,RepLanceNJ7,R,1,1,0,0,26.56958544271502
16866,96.07,C001096,L000566,Kevin Cramer,RepKevinCramer,R,Robert Latta,BobLatta,R,1,1,0,0,17.59103916431706
16868,95.38,C001096,L000587,Kevin Cramer,RepKevinCramer,R,Jason Lewis,RepJasonLewis,R,1,1,0,1,8.174868548017358
16869,84.38,C001096,L000554,Kevin Cramer,RepKevinCramer,R,Frank LoBiondo,RepLoBiondo,R,1,0,0,0,26.799248120305467
16870,97.02,C001096,L000576,Kevin Cramer,RepKevinCramer,R,Billy Long,USRepLong,R,1,1,0,0,12.458335656142225
16871,96.32,C001096,L000583,Kevin Cramer,RepKevinCramer,R,Barry Loudermilk,RepLoudermilk,R,1,1,0,0,20.637766226066308
16872,96.16,C001096,L000584,Kevin Cramer,RepKevinCramer,R,Mia Love,repmialove,R,0,0,0,0,13.666611827563065
16873,98.84,C001096,L000491,Kevin Cramer,RepKevinCramer,R,Frank Lucas,RepFrankLucas,R,1,1,0,0,11.442020729314475
16874,98.02,C001096,L000569,Kevin Cramer,RepKevinCramer,R,Blaine Luetkemeyer,RepBlainePress,R,1,1,0,0,12.574071774675419
16875,90.54,C001096,M001193,Kevin Cramer,RepKevinCramer,R,Tom MacArthur,RepTomMacArthur,R,1,1,0,0,27.005915611828808
16876,95.13,C001096,M001158,Kevin Cramer,RepKevinCramer,R,Kenny Marchant,RepKenMarchant,R,1,0,0,0,14.932699338653054
16877,97.06,C001096,M001179,Kevin Cramer,RepKevinCramer,R,Tom Marino,RepTomMarino,R,1,1,0,0,24.710045431720985
16879,80.42,C001096,M001184,Kevin Cramer,RepKevinCramer,R,Thomas Massie,RepThomasMassie,R,1,0,0,0,18.333703352179
16880,90.92,C001096,M001199,Kevin Cramer,RepKevinCramer,R,Brian Mast,repbrianmast,R,1,0,0,0,28.549838186212373
16881,97.89,C001096,M001165,Kevin Cramer,RepKevinCramer,R,Kevin McCarthy,GOPLeader,R,1,1,0,0,21.59666123810237
16882,97.98,C001096,M001157,Kevin Cramer,RepKevinCramer,R,Michael McCaul,RepMcCaul,R,1,1,0,0,17.899485103700112
16883,94.39,C001096,M001177,Kevin Cramer,RepKevinCramer,R,Tom McClintock,RepMcClintock,R,1,1,0,0,21.64363758710643
16884,97.89,C001096,M001156,Kevin Cramer,RepKevinCramer,R,Patrick McHenry,PatrickMcHenry,R,1,0,0,0,22.35035865373619
16885,91.89,C001096,M001180,Kevin Cramer,RepKevinCramer,R,David McKinley,RepMcKinley,R,1,0,0,0,21.752784468294887
16886,96.99,C001096,M001159,Kevin Cramer,RepKevinCramer,R,Cathy McMorris Rodgers,CathyMcMorris,R,0,1,0,0,17.410228163902445
16887,92.58,C001096,M001197,Kevin Cramer,RepKevinCramer,R,Martha McSally,RepMcSally,R,0,1,0,0,18.189605867399077
16888,95.82,C001096,M001187,Kevin Cramer,RepKevinCramer,R,Mark Meadows,RepMarkMeadows,R,1,1,0,0,21.312840725587925
16889,95.44,C001096,M001189,Kevin Cramer,RepKevinCramer,R,Luke Messer,RepLukeMesser,R,1,1,0,0,17.07762762466819
16890,97.09,C001096,M001201,Kevin Cramer,RepKevinCramer,R,Paul Mitchell,RepPaulMitchell,R,1,1,0,0,17.960127191797174
16891,96.76,C001096,M001194,Kevin Cramer,RepKevinCramer,R,John Moolenaar,RepMoolenaar,R,1,1,0,0,16.15096053388885
16892,93.79,C001096,M001195,Kevin Cramer,RepKevinCramer,R,Alex Mooney,RepAlexMooney,R,1,0,0,0,22.034723598293127
16893,97.19,C001096,M001190,Kevin Cramer,RepKevinCramer,R,Markwayne Mullin,RepMullin,R,1,0,0,0,13.276179263472017
16894,96.4,C001096,N000189,Kevin Cramer,RepKevinCramer,R,Dan Newhouse,RepNewhouse,R,1,1,0,0,19.235935457824517
16895,95.99,C001096,N000184,Kevin Cramer,RepKevinCramer,R,Kristi Noem,RepKristiNoem,R,0,0,0,1,3.019635735446267
16896,93.55,C001096,N000190,Kevin Cramer,RepKevinCramer,R,Ralph Norman,RepRalphNorman,R,1,1,0,0,23.343203975261652
16897,98.24,C001096,N000181,Kevin Cramer,RepKevinCramer,R,Devin Nunes,Rep_DevinNunes,R,1,0,0,0,21.86484703082836
16898,97.65,C001096,O000168,Kevin Cramer,RepKevinCramer,R,Pete Olson,RepPeteOlson,R,1,1,0,0,18.556614908693717
16899,96.44,C001096,P000601,Kevin Cramer,RepKevinCramer,R,Steven Palazzo,CongPalazzo,R,1,1,0,0,19.95189282657064
16900,94.48,C001096,P000609,Kevin Cramer,RepKevinCramer,R,Gary Palmer,USRepGaryPalmer,R,1,1,0,0,19.758355184385906
16901,91.34,C001096,P000594,Kevin Cramer,RepKevinCramer,R,Erik Paulsen,RepErikPaulsen,R,1,1,0,1,7.35944362626554
16902,93.21,C001096,P000588,Kevin Cramer,RepKevinCramer,R,Steve Pearce,RepStevePearce,R,1,0,0,0,15.225209712174475
16903,90.69,C001096,P000605,Kevin Cramer,RepKevinCramer,R,Scott Perry,RepScottPerry,R,1,1,0,0,24.73046439043833
16904,93.87,C001096,P000606,Kevin Cramer,RepKevinCramer,R,Robert Pittenger,RepPittenger,R,1,0,0,0,24.42753769404119
16905,91.35,C001096,P000592,Kevin Cramer,RepKevinCramer,R,Ted Poe,JudgeTedPoe,R,1,0,0,0,18.218740181953358
16906,93.12,C001096,P000611,Kevin Cramer,RepKevinCramer,R,Bruce Poliquin,RepPoliquin,R,1,1,0,0,31.405120020474147
16907,95.4,C001096,P000599,Kevin Cramer,RepKevinCramer,R,Bill Posey,CongBillPosey,R,1,0,0,0,27.59656442957777
16909,93.43,C001096,R000601,Kevin Cramer,RepKevinCramer,R,John Ratcliffe,RepRatcliffe,R,1,1,0,0,15.015946331849628
16910,91.77,C001096,R000585,Kevin Cramer,RepKevinCramer,R,Tom Reed,RepTomReed,R,1,0,0,0,23.287342421077927
16911,91.39,C001096,R000578,Kevin Cramer,RepKevinCramer,R,Dave Reichert,DaveReichert,R,1,0,0,0,20.53380436616089
16912,92.74,C001096,R000586,Kevin Cramer,RepKevinCramer,R,Jim Renacci,RepJimRenacci,R,1,1,0,0,19.81797797325795
16913,95.58,C001096,R000597,Kevin Cramer,RepKevinCramer,R,Tom Rice,RepTomRice,R,1,1,0,0,24.81874282765479
16914,98.03,C001096,R000591,Kevin Cramer,RepKevinCramer,R,Martha Roby,RepMarthaRoby,R,0,0,0,0,21.331028949364843
16915,95.59,C001096,R000582,Kevin Cramer,RepKevinCramer,R,Phil Roe,DrPhilRoe,R,1,0,0,0,20.940781435899414
16916,98.15,C001096,R000395,Kevin Cramer,RepKevinCramer,R,Harold Rogers,RepHalRogers,R,1,0,0,0,19.71705307174939
16917,94.12,C001096,R000575,Kevin Cramer,RepKevinCramer,R,Mike Rogers,RepMikeRogersAL,R,1,1,0,0,20.546096462535832
16919,92.68,C001096,R000592,Kevin Cramer,RepKevinCramer,R,Todd Rokita,ToddRokita,R,1,1,0,0,15.331134687155268
16920,97.2,C001096,R000607,Kevin Cramer,RepKevinCramer,R,Francis Rooney,RepRooney,R,1,1,0,0,28.065967248026165
16921,96.17,C001096,R000583,Kevin Cramer,RepKevinCramer,R,Tom Rooney,TomRooney,R,1,0,0,0,27.691572955196207
16922,86.37,C001096,R000435,Kevin Cramer,RepKevinCramer,R,Ileana Ros-Lehtinen,RosLehtinen,R,0,1,0,0,29.672859278261853
16923,93.43,C001096,R000580,Kevin Cramer,RepKevinCramer,R,Peter Roskam,PeterRoskam,R,1,1,0,0,13.431366006336036
16924,98.83,C001096,R000593,Kevin Cramer,RepKevinCramer,R,Dennis Ross,RepDennisRoss,R,1,1,0,0,26.69102883307327
16925,96.98,C001096,R000598,Kevin Cramer,RepKevinCramer,R,Keith Rothfus,KeithRothfus,R,1,1,0,0,22.12453994874309
16926,93.7,C001096,R000603,Kevin Cramer,RepKevinCramer,R,David Rouzer,RepDavidRouzer,R,1,0,0,0,25.651504489576787
16927,96.15,C001096,R000487,Kevin Cramer,RepKevinCramer,R,Edward Royce,RepEdRoyce,R,1,1,0,0,22.005121898353853
16928,94.29,C001096,R000604,Kevin Cramer,RepKevinCramer,R,Steve Russell,RepRussell,R,1,1,0,0,12.626938159545855
16929,96.77,C001096,R000609,Kevin Cramer,RepKevinCramer,R,John Rutherford,RepRutherfordFL,R,1,1,0,0,25.429982588497897
16930,95.0,C001096,R000570,Kevin Cramer,RepKevinCramer,R,Paul Ryan,SpeakerRyan,R,1,1,0,0,12.990814291339232
16931,86.64,C001096,S000051,Kevin Cramer,RepKevinCramer,R,Mark Sanford,RepSanfordSC,R,1,1,0,0,25.044631237667023
16932,98.89,C001096,S001176,Kevin Cramer,RepKevinCramer,R,Steve Scalise,SteveScalise,R,1,1,0,0,20.510901012306334
16933,95.13,C001096,S001183,Kevin Cramer,RepKevinCramer,R,David Schweikert,RepDavid,R,1,1,0,0,17.896979840147086
16934,96.28,C001096,S001189,Kevin Cramer,RepKevinCramer,R,Austin Scott,AustinScottGA08,R,1,1,0,0,23.12920250718132
16935,94.07,C001096,S000244,Kevin Cramer,RepKevinCramer,R,F. Sensenbrenner,JimPressOffice,R,1,0,0,0,12.668515675652197
16936,97.31,C001096,S000250,Kevin Cramer,RepKevinCramer,R,Pete Sessions,PeteSessions,R,1,1,0,0,15.018821333099337
16937,97.32,C001096,S000364,Kevin Cramer,RepKevinCramer,R,John Shimkus,RepShimkus,R,1,1,0,0,14.753650214378094
16938,96.83,C001096,S001154,Kevin Cramer,RepKevinCramer,R,Bill Shuster,RepBillShuster,R,1,1,0,0,22.98669983651168
16939,96.46,C001096,S001148,Kevin Cramer,RepKevinCramer,R,Mike Simpson,CongMikeSimpson,R,1,0,0,0,13.492015393410327
16940,88.02,C001096,S000522,Kevin Cramer,RepKevinCramer,R,Christopher Smith,RepChrisSmith,R,1,1,0,0,27.14520414774013
16941,95.28,C001096,S001195,Kevin Cramer,RepKevinCramer,R,Jason Smith,RepJasonSmith,R,1,0,0,0,14.007353219101514
16942,96.96,C001096,S000583,Kevin Cramer,RepKevinCramer,R,Lamar Smith,LamarSmithTX21,R,1,0,0,0,17.493504834050515
16943,97.14,C001096,S001172,Kevin Cramer,RepKevinCramer,R,Adrian Smith,RepAdrianSmith,R,1,0,0,0,5.9019217773709425
16944,96.49,C001096,S001199,Kevin Cramer,RepKevinCramer,R,Lloyd Smucker,RepSmucker,R,1,1,0,0,25.373369267297548
