,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,party_x,fullname_2,twitter_account_2,party_y,same_gender,same_age,same_state,neighborState,distance
1235,95.65,L000579,P000523,Alan Lowenthal,RepLowenthal,D,David Price,RepDavidEPrice,D,1,1,0,0,39.462459580349744
1236,95.19,L000579,Q000023,Alan Lowenthal,RepLowenthal,D,Mike Quigley,RepMikeQuigley,D,1,0,0,0,31.641942345825573
1237,96.68,L000579,R000606,Alan Lowenthal,RepLowenthal,D,Jamie Raskin,repraskin,D,1,0,0,0,41.49844507798861
1238,91.65,L000579,R000602,Alan Lowenthal,RepLowenthal,D,Kathleen Rice,RepKathleenRice,D,0,0,0,0,45.28278411142254
1239,93.74,L000579,R000588,Alan Lowenthal,RepLowenthal,D,Cedric Richmond,RepRichmond,D,1,0,0,0,27.90896221652942
1240,88.94,L000579,R000608,Alan Lowenthal,RepLowenthal,D,Jacky Rosen,RepJackyRosen,D,0,0,0,1,3.9421703477164787
1241,95.54,L000579,R000486,Alan Lowenthal,RepLowenthal,D,Lucille Roybal-Allard,RepRoybalAllard,D,0,1,1,0,0.5580456272651786
1242,91.23,L000579,R000599,Alan Lowenthal,RepLowenthal,D,Raul Ruiz,CongressmanRuiz,D,1,0,1,0,2.612522564581369
1243,92.75,L000579,R000576,Alan Lowenthal,RepLowenthal,D,C.A. Dutch Ruppersberger,Call_Me_Dutch,D,1,1,0,0,42.246779042276025
1244,94.61,L000579,R000515,Alan Lowenthal,RepLowenthal,D,Bobby Rush,RepBobbyRush,D,1,1,0,0,31.541088056836085
1245,94.4,L000579,R000577,Alan Lowenthal,RepLowenthal,D,Tim Ryan,RepTimRyan,D,1,0,0,0,38.13421379901188
1247,96.29,L000579,S001156,Alan Lowenthal,RepLowenthal,D,Linda Sánchez,RepLindaSanchez,D,0,0,1,0,0.5710441389024502
1248,95.43,L000579,S001168,Alan Lowenthal,RepLowenthal,D,John Sarbanes,RepSarbanes,D,1,0,0,0,41.96852771046744
1249,95.65,L000579,S001145,Alan Lowenthal,RepLowenthal,D,Jan Schakowsky,JanSchakowsky,D,0,1,0,0,31.698493113234033
1250,96.47,L000579,S001150,Alan Lowenthal,RepLowenthal,D,Adam Schiff,RepAdamSchiff,D,1,0,1,0,0.8220425303325793
1251,87.26,L000579,S001190,Alan Lowenthal,RepLowenthal,D,Brad Schneider,repschneider,D,1,0,0,0,31.63828191996284
1252,86.12,L000579,S001180,Alan Lowenthal,RepLowenthal,D,Kurt Schrader,RepSchrader,D,1,0,0,1,12.547828842999175
1253,92.77,L000579,S001157,Alan Lowenthal,RepLowenthal,D,David Scott,RepDavidScott,D,1,1,0,0,33.74968875308313
1254,94.98,L000579,S000185,Alan Lowenthal,RepLowenthal,D,Robert Scott,BobbyScott,D,1,1,0,0,41.873236137241136
1255,96.25,L000579,S000248,Alan Lowenthal,RepLowenthal,D,José Serrano,RepJoseSerrano,D,1,1,0,0,45.03371590132653
1256,93.76,L000579,S001185,Alan Lowenthal,RepLowenthal,D,Terri Sewell,RepTerriSewell,D,0,0,0,0,30.703629807890767
1257,93.75,L000579,S001170,Alan Lowenthal,RepLowenthal,D,Carol Shea-Porter,repsheaporter,D,0,0,0,0,48.152288295410145
1258,94.76,L000579,S000344,Alan Lowenthal,RepLowenthal,D,Brad Sherman,BradSherman,D,1,0,1,0,0.8084910777101787
1259,77.62,L000579,S001191,Alan Lowenthal,RepLowenthal,D,Kyrsten Sinema,RepSinema,D,0,0,0,1,6.3639384919780175
1260,95.24,L000579,S001165,Alan Lowenthal,RepLowenthal,D,Albio Sires,RepSires,D,1,0,0,0,44.80047820116511
1261,95.1,L000579,S000510,Alan Lowenthal,RepLowenthal,D,Adam Smith,RepAdamSmith,D,1,0,0,0,14.580531500922591
1262,94.76,L000579,S001200,Alan Lowenthal,RepLowenthal,D,Darren Soto,RepDarrenSoto,D,1,0,0,0,37.41876892466709
1263,95.89,L000579,S001175,Alan Lowenthal,RepLowenthal,D,Jackie Speier,RepSpeier,D,0,1,1,0,5.766663564775477
1264,87.84,L000579,S001201,Alan Lowenthal,RepLowenthal,D,Thomas Suozzi,RepTomSuozzi,D,1,0,0,0,45.423669835474605
1265,94.64,L000579,S001193,Alan Lowenthal,RepLowenthal,D,Eric Swalwell,RepSwalwell,D,1,0,1,0,5.486468546938107
1266,96.28,L000579,T000472,Alan Lowenthal,RepLowenthal,D,Mark Takano,RepMarkTakano,D,1,0,1,0,1.1180805814571484
1267,94.27,L000579,T000193,Alan Lowenthal,RepLowenthal,D,Bennie Thompson,BennieGThompson,D,1,1,0,0,27.96817569338161
1268,94.34,L000579,T000460,Alan Lowenthal,RepLowenthal,D,Mike Thompson,RepThompson,D,1,0,1,0,6.575641431081669
1269,95.2,L000579,T000468,Alan Lowenthal,RepLowenthal,D,Dina Titus,RepDinaTitus,D,0,1,0,1,4.163238073574681
1270,97.86,L000579,T000469,Alan Lowenthal,RepLowenthal,D,Paul Tonko,RepPaulTonko,D,1,1,0,0,45.29065001535561
1271,94.67,L000579,T000474,Alan Lowenthal,RepLowenthal,D,Norma Torres,NormaJTorres,D,0,0,1,0,0.9529768934938116
1272,95.24,L000579,T000465,Alan Lowenthal,RepLowenthal,D,Niki Tsongas,NikiInTheHouse,D,0,1,0,0,47.626836213090066
1273,94.65,L000579,V000130,Alan Lowenthal,RepLowenthal,D,Juan Vargas,RepJuanVargas,D,1,0,1,0,2.8286104544252884
1274,93.14,L000579,V000131,Alan Lowenthal,RepLowenthal,D,Marc Veasey,RepVeasey,D,1,0,0,0,21.229459805994995
1275,90.13,L000579,V000132,Alan Lowenthal,RepLowenthal,D,Filemon Vela,RepFilemonVela,D,1,0,0,0,21.442851638924104
1276,94.91,L000579,V000081,Alan Lowenthal,RepLowenthal,D,Nydia Velázquez,NydiaVelazquez,D,0,0,0,0,44.954451191535924
1277,94.89,L000579,V000108,Alan Lowenthal,RepLowenthal,D,Peter Visclosky,RepVisclosky,D,1,1,0,0,32.172962978121944
1278,93.83,L000579,W000799,Alan Lowenthal,RepLowenthal,D,Tim Walz,RepTimWalz,D,1,0,0,0,26.738358999149426
1279,94.88,L000579,W000797,Alan Lowenthal,RepLowenthal,D,Debbie Wasserman Schultz,RepDWStweets,D,0,0,0,0,38.73331052190608
1280,95.17,L000579,W000187,Alan Lowenthal,RepLowenthal,D,Maxine Waters,MaxineWaters,D,0,1,1,0,0.4761122597818997
1281,94.58,L000579,W000822,Alan Lowenthal,RepLowenthal,D,Bonnie Watson Coleman,RepBonnie,D,0,1,0,0,44.28955395327572
1282,95.46,L000579,W000800,Alan Lowenthal,RepLowenthal,D,Peter Welch,PeterWelch,D,1,1,0,0,46.87560817878438
1283,96.52,L000579,W000808,Alan Lowenthal,RepLowenthal,D,Frederica Wilson,RepWilson,D,0,1,0,0,38.83689101605414
1284,96.85,L000579,Y000062,Alan Lowenthal,RepLowenthal,D,John Yarmuth,RepJohnYarmuth,D,1,1,0,0,32.963859682022914
1285,95.92,L000480,L000570,Nita Lowey,NitaLowey,D,Ben Luján,RepBenRayLujan,D,0,0,0,0,32.325468845647265
1286,94.26,L000480,L000580,Nita Lowey,NitaLowey,D,Michelle Lujan Grisham,RepLujanGrisham,D,1,0,0,0,32.773074008143446
1287,93.1,L000480,L000562,Nita Lowey,NitaLowey,D,Stephen Lynch,RepStephenLynch,D,0,0,0,1,3.057375080658592
1288,92.07,L000480,M001185,Nita Lowey,NitaLowey,D,Sean Maloney,RepSeanMaloney,D,0,0,1,0,0.305232236793377
1289,96.19,L000480,M000087,Nita Lowey,NitaLowey,D,Carolyn Maloney,RepMaloney,D,1,1,1,0,0.4091173399901666
1290,95.18,L000480,M001163,Nita Lowey,NitaLowey,D,Doris Matsui,DorisMatsui,D,1,1,0,0,47.63687856981689
1291,95.98,L000480,M001143,Nita Lowey,NitaLowey,D,Betty McCollum,BettyMcCollum04,D,1,0,0,0,19.453554572384935
1292,96.22,L000480,M001200,Nita Lowey,NitaLowey,D,A. McEachin,RepMcEachin,D,0,0,0,0,5.308112472176443
1293,94.83,L000480,M000312,Nita Lowey,NitaLowey,D,Jim McGovern,RepMcGovern,D,0,0,0,1,2.173524372218905
1294,95.53,L000480,M001166,Nita Lowey,NitaLowey,D,Jerry McNerney,RepMcNerney,D,0,0,0,0,47.49844213535981
1295,94.03,L000480,M001137,Nita Lowey,NitaLowey,D,Gregory Meeks,RepGregoryMeeks,D,0,0,1,0,0.5224245200636125
1296,96.57,L000480,M001188,Nita Lowey,NitaLowey,D,Grace Meng,RepGraceMeng,D,1,0,1,0,0.43138885412874395
1297,94.71,L000480,M001160,Nita Lowey,NitaLowey,D,Gwen Moore,RepGwenMoore,D,1,0,0,0,14.168958079041618
1298,94.88,L000480,M001196,Nita Lowey,NitaLowey,D,Seth Moulton,teammoulton,D,0,0,0,1,3.2894665774092684
1299,88.02,L000480,M001202,Nita Lowey,NitaLowey,D,Stephanie Murphy,RepStephMurphy,D,1,0,0,0,14.466428860452766
1300,96.05,L000480,N000002,Nita Lowey,NitaLowey,D,Jerrold Nadler,RepJerryNadler,D,0,0,1,0,0.4615095344938763
1301,95.63,L000480,N000179,Nita Lowey,NitaLowey,D,Grace Napolitano,GraceNapolitano,D,1,1,0,0,44.56749923416256
1302,95.61,L000480,N000015,Nita Lowey,NitaLowey,D,Richard Neal,RepRichardNeal,D,0,0,0,1,1.5709825117351377
1303,92.95,L000480,N000127,Nita Lowey,NitaLowey,D,Rick Nolan,USRepRickNolan,D,0,1,0,0,20.154052240776416
1304,94.42,L000480,N000188,Nita Lowey,NitaLowey,D,Donald Norcross,DonaldNorcross,D,0,0,0,1,1.7831603993731806
1306,86.46,L000480,O000171,Nita Lowey,NitaLowey,D,Tom O'Halleran,repohalleran,D,0,1,0,0,37.33780961288058
1307,93.68,L000480,O000170,Nita Lowey,NitaLowey,D,Beto O'Rourke,RepBetoORourke,D,0,0,0,0,33.680029122602676
1308,95.48,L000480,P000034,Nita Lowey,NitaLowey,D,Frank Pallone,FrankPallone,D,0,0,0,1,0.7814945225629358
1309,93.72,L000480,P000613,Nita Lowey,NitaLowey,D,Jimmy Panetta,RepJimmyPanetta,D,0,0,0,0,47.54822261569523
1310,95.57,L000480,P000096,Nita Lowey,NitaLowey,D,Bill Pascrell,BillPascrell,D,0,1,0,1,0.3381693125132669
1311,95.28,L000480,P000604,Nita Lowey,NitaLowey,D,Donald Payne,RepDonaldPayne,D,0,0,0,1,0.5380320621344795
1312,97.04,L000480,P000197,Nita Lowey,NitaLowey,D,Nancy Pelosi,NancyPelosi,D,1,1,0,0,48.640878322602966
1313,93.98,L000480,P000593,Nita Lowey,NitaLowey,D,Ed Perlmutter,RepPerlmutter,D,0,0,0,0,31.15981280775032
1314,87.81,L000480,P000608,Nita Lowey,NitaLowey,D,Scott Peters,RepScottPeters,D,0,0,0,0,43.993454992116185
1316,95.98,L000480,P000597,Nita Lowey,NitaLowey,D,Chellie Pingree,ChelliePingree,D,1,0,0,0,4.680909166116604
1318,95.62,L000480,P000607,Nita Lowey,NitaLowey,D,Mark Pocan,RepMarkPocan,D,0,0,0,0,15.941714280327131
1319,93.02,L000480,P000598,Nita Lowey,NitaLowey,D,Jared Polis,JaredPolis,D,0,0,0,0,31.834990229778466
1320,95.66,L000480,P000523,Nita Lowey,NitaLowey,D,David Price,RepDavidEPrice,D,0,1,0,0,7.2326816204526
1321,97.49,L000480,Q000023,Nita Lowey,NitaLowey,D,Mike Quigley,RepMikeQuigley,D,0,0,0,0,13.945779437612815
1322,95.11,L000480,R000606,Nita Lowey,NitaLowey,D,Jamie Raskin,repraskin,D,0,0,0,0,3.759189120927759
1323,94.15,L000480,R000602,Nita Lowey,NitaLowey,D,Kathleen Rice,RepKathleenRice,D,1,0,1,0,0.5768931141582552
1324,93.39,L000480,R000588,Nita Lowey,NitaLowey,D,Cedric Richmond,RepRichmond,D,0,0,0,0,20.063924252467977
1325,90.15,L000480,R000608,Nita Lowey,NitaLowey,D,Jacky Rosen,RepJackyRosen,D,1,0,0,0,41.55858868724286
1326,95.9,L000480,R000486,Nita Lowey,NitaLowey,D,Lucille Roybal-Allard,RepRoybalAllard,D,1,1,0,0,44.84662771540165
1327,92.14,L000480,R000599,Nita Lowey,NitaLowey,D,Raul Ruiz,CongressmanRuiz,D,0,0,0,0,42.46079558573506
1328,94.28,L000480,R000576,Nita Lowey,NitaLowey,D,C.A. Dutch Ruppersberger,Call_Me_Dutch,D,0,1,0,0,3.145745379071612
1329,94.64,L000480,R000515,Nita Lowey,NitaLowey,D,Bobby Rush,RepBobbyRush,D,0,1,0,0,13.928495776167235
1330,94.31,L000480,R000577,Nita Lowey,NitaLowey,D,Tim Ryan,RepTimRyan,D,0,0,0,0,7.0591864832841935
1332,96.05,L000480,S001156,Nita Lowey,NitaLowey,D,Linda Sánchez,RepLindaSanchez,D,1,0,0,0,44.736599750412026
1333,96.12,L000480,S001168,Nita Lowey,NitaLowey,D,John Sarbanes,RepSarbanes,D,0,0,0,0,3.449587331570246
1334,94.44,L000480,S001145,Nita Lowey,NitaLowey,D,Jan Schakowsky,JanSchakowsky,D,1,1,0,0,13.928088844091313
1335,96.34,L000480,S001150,Nita Lowey,NitaLowey,D,Adam Schiff,RepAdamSchiff,D,0,0,0,0,44.91440362138997
1336,88.73,L000480,S001190,Nita Lowey,NitaLowey,D,Brad Schneider,repschneider,D,0,0,0,0,14.07194182429151
1337,86.73,L000480,S001180,Nita Lowey,NitaLowey,D,Kurt Schrader,RepSchrader,D,0,0,0,0,49.36235638917837
1338,93.43,L000480,S001157,Nita Lowey,NitaLowey,D,David Scott,RepDavidScott,D,0,1,0,0,13.046256896054404
1339,94.9,L000480,S000185,Nita Lowey,NitaLowey,D,Robert Scott,BobbyScott,D,0,1,0,0,5.028907364165507
1340,95.69,L000480,S000248,Nita Lowey,NitaLowey,D,José Serrano,RepJoseSerrano,D,0,1,1,0,0.33358749094596785
1341,94.04,L000480,S001185,Nita Lowey,NitaLowey,D,Terri Sewell,RepTerriSewell,D,1,0,0,0,16.248153684319803
1342,94.59,L000480,S001170,Nita Lowey,NitaLowey,D,Carol Shea-Porter,repsheaporter,D,1,0,0,0,3.5501897181199267
1343,93.69,L000480,S000344,Nita Lowey,NitaLowey,D,Brad Sherman,BradSherman,D,0,0,0,0,45.17270332535081
1344,78.04,L000480,S001191,Nita Lowey,NitaLowey,D,Kyrsten Sinema,RepSinema,D,1,0,0,0,38.81988464251072
1345,95.83,L000480,S001165,Nita Lowey,NitaLowey,D,Albio Sires,RepSires,D,0,0,0,1,0.4761019125757774
1346,94.9,L000480,S000510,Nita Lowey,NitaLowey,D,Adam Smith,RepAdamSmith,D,0,0,0,0,48.74494566693308
1347,94.24,L000480,S001200,Nita Lowey,NitaLowey,D,Darren Soto,RepDarrenSoto,D,0,0,0,0,15.052435216005762
1348,94.96,L000480,S001175,Nita Lowey,NitaLowey,D,Jackie Speier,RepSpeier,D,1,0,0,0,48.59692381384821
1349,89.66,L000480,S001201,Nita Lowey,NitaLowey,D,Thomas Suozzi,RepTomSuozzi,D,0,0,1,0,0.5268943288056955
1350,94.34,L000480,S001193,Nita Lowey,NitaLowey,D,Eric Swalwell,RepSwalwell,D,0,0,0,0,48.042072817016745
1351,95.49,L000480,T000472,Nita Lowey,NitaLowey,D,Mark Takano,RepMarkTakano,D,0,0,0,0,43.996475786782895
1352,94.43,L000480,T000193,Nita Lowey,NitaLowey,D,Bennie Thompson,BennieGThompson,D,0,0,0,0,18.259716086634985
1353,93.88,L000480,T000460,Nita Lowey,NitaLowey,D,Mike Thompson,RepThompson,D,0,0,0,0,48.6238510807399
1354,95.82,L000480,T000468,Nita Lowey,NitaLowey,D,Dina Titus,RepDinaTitus,D,1,0,0,0,41.54563252626366
1355,97.92,L000480,T000469,Nita Lowey,NitaLowey,D,Paul Tonko,RepPaulTonko,D,0,0,1,0,1.5928084387729886
1356,95.72,L000480,T000474,Nita Lowey,NitaLowey,D,Norma Torres,NormaJTorres,D,1,0,0,0,44.252296216848
1357,95.86,L000480,T000465,Nita Lowey,NitaLowey,D,Niki Tsongas,NikiInTheHouse,D,1,1,0,1,2.737729121568715
1358,93.88,L000480,V000130,Nita Lowey,NitaLowey,D,Juan Vargas,RepJuanVargas,D,0,0,0,0,42.400234386749375
1359,92.78,L000480,V000131,Nita Lowey,NitaLowey,D,Marc Veasey,RepVeasey,D,0,0,0,0,24.659283506830324
1360,89.39,L000480,V000132,Nita Lowey,NitaLowey,D,Filemon Vela,RepFilemonVela,D,0,0,0,0,27.312293382593488
1361,94.6,L000480,V000081,Nita Lowey,NitaLowey,D,Nydia Velázquez,NydiaVelazquez,D,1,0,1,0,0.4705795284552412
1362,95.27,L000480,V000108,Nita Lowey,NitaLowey,D,Peter Visclosky,RepVisclosky,D,0,0,0,0,13.250757739894302
1363,94.28,L000480,W000799,Nita Lowey,NitaLowey,D,Tim Walz,RepTimWalz,D,0,0,0,0,19.98130612168671
1364,96.32,L000480,W000797,Nita Lowey,NitaLowey,D,Debbie Wasserman Schultz,RepDWStweets,D,1,0,0,0,16.38673567205641
1365,94.84,L000480,W000187,Nita Lowey,NitaLowey,D,Maxine Waters,MaxineWaters,D,1,1,0,0,45.01255313501096
1366,93.61,L000480,W000822,Nita Lowey,NitaLowey,D,Bonnie Watson Coleman,RepBonnie,D,1,1,0,1,1.025580300229138
1367,96.04,L000480,W000800,Nita Lowey,NitaLowey,D,Peter Welch,PeterWelch,D,0,1,0,1,3.1735264611532203
1368,96.53,L000480,W000808,Nita Lowey,NitaLowey,D,Frederica Wilson,RepWilson,D,1,1,0,0,16.501869379829312
1369,96.24,L000480,Y000062,Nita Lowey,NitaLowey,D,John Yarmuth,RepJohnYarmuth,D,0,0,0,0,12.152098850430214
1370,96.18,L000570,L000580,Ben Luján,RepBenRayLujan,D,Michelle Lujan Grisham,RepLujanGrisham,D,0,0,1,0,1.2487082752274328
1371,92.89,L000570,L000562,Ben Luján,RepBenRayLujan,D,Stephen Lynch,RepStephenLynch,D,1,0,0,0,35.34243879223409
1372,91.53,L000570,M001185,Ben Luján,RepBenRayLujan,D,Sean Maloney,RepSeanMaloney,D,1,1,0,0,32.200020975829084
1373,95.97,L000570,M000087,Ben Luján,RepBenRayLujan,D,Carolyn Maloney,RepMaloney,D,0,0,0,0,32.22383375620071
1374,95.42,L000570,M001163,Ben Luján,RepBenRayLujan,D,Doris Matsui,DorisMatsui,D,0,0,0,0,15.871472770249273
1375,96.1,L000570,M001143,Ben Luján,RepBenRayLujan,D,Betty McCollum,BettyMcCollum04,D,0,0,0,0,15.684440853401
1376,95.54,L000570,M001200,Ben Luján,RepBenRayLujan,D,A. McEachin,RepMcEachin,D,1,0,0,0,28.676658317502906
1377,94.51,L000570,M000312,Ben Luján,RepBenRayLujan,D,Jim McGovern,RepMcGovern,D,1,0,0,0,34.3042718997597
1378,95.43,L000570,M001166,Ben Luján,RepBenRayLujan,D,Jerry McNerney,RepMcNerney,D,1,0,0,0,15.613989696920678
1379,93.93,L000570,M001137,Ben Luján,RepBenRayLujan,D,Gregory Meeks,RepGregoryMeeks,D,1,0,0,0,32.373801389669914
1380,96.0,L000570,M001188,Ben Luján,RepBenRayLujan,D,Grace Meng,RepGraceMeng,D,0,1,0,0,32.347022596140796
1381,94.72,L000570,M001160,Ben Luján,RepBenRayLujan,D,Gwen Moore,RepGwenMoore,D,0,0,0,0,19.217578699761567
1382,94.67,L000570,M001196,Ben Luján,RepBenRayLujan,D,Seth Moulton,teammoulton,D,1,1,0,0,35.475502245964506
1383,87.26,L000570,M001202,Ben Luján,RepBenRayLujan,D,Stephanie Murphy,RepStephMurphy,D,0,1,0,0,25.640330088402127
1384,95.5,L000570,N000002,Ben Luján,RepBenRayLujan,D,Jerrold Nadler,RepJerryNadler,D,1,0,0,0,32.17341684605023
1385,96.76,L000570,N000179,Ben Luján,RepBenRayLujan,D,Grace Napolitano,GraceNapolitano,D,0,0,0,0,12.242103608460615
1386,95.62,L000570,N000015,Ben Luján,RepBenRayLujan,D,Richard Neal,RepRichardNeal,D,1,0,0,0,33.56658858987033
1387,93.41,L000570,N000127,Ben Luján,RepBenRayLujan,D,Rick Nolan,USRepRickNolan,D,1,0,0,0,16.929795993591767
1388,93.65,L000570,N000188,Ben Luján,RepBenRayLujan,D,Donald Norcross,DonaldNorcross,D,1,0,0,0,30.997576171970795
1390,86.93,L000570,O000171,Ben Luján,RepBenRayLujan,D,Tom O'Halleran,repohalleran,D,1,0,0,1,5.016260856160466
1391,94.14,L000570,O000170,Ben Luján,RepBenRayLujan,D,Beto O'Rourke,RepBetoORourke,D,1,1,0,1,4.163514373701192
1392,94.61,L000570,P000034,Ben Luján,RepBenRayLujan,D,Frank Pallone,FrankPallone,D,1,0,0,0,31.8741462487359
1393,94.17,L000570,P000613,Ben Luján,RepBenRayLujan,D,Jimmy Panetta,RepJimmyPanetta,D,1,1,0,0,15.399217081504624
1394,94.67,L000570,P000096,Ben Luján,RepBenRayLujan,D,Bill Pascrell,BillPascrell,D,1,0,0,0,32.11889774326839
1395,95.05,L000570,P000604,Ben Luján,RepBenRayLujan,D,Donald Payne,RepDonaldPayne,D,1,0,0,0,31.96314025806623
1396,95.56,L000570,P000197,Ben Luján,RepBenRayLujan,D,Nancy Pelosi,NancyPelosi,D,0,0,0,0,16.70541355044509
1397,94.0,L000570,P000593,Ben Luján,RepBenRayLujan,D,Ed Perlmutter,RepPerlmutter,D,1,0,0,1,3.9088472789759527
1398,87.05,L000570,P000608,Ben Luján,RepBenRayLujan,D,Scott Peters,RepScottPeters,D,1,0,0,0,11.717859955566347
1400,96.67,L000570,P000597,Ben Luján,RepBenRayLujan,D,Chellie Pingree,ChelliePingree,D,0,0,0,0,36.57985767883094
1402,95.64,L000570,P000607,Ben Luján,RepBenRayLujan,D,Mark Pocan,RepMarkPocan,D,1,1,0,0,17.52710840183678
1403,93.51,L000570,P000598,Ben Luján,RepBenRayLujan,D,Jared Polis,JaredPolis,D,1,1,0,1,4.150643397549725
1404,95.56,L000570,P000523,Ben Luján,RepBenRayLujan,D,David Price,RepDavidEPrice,D,1,0,0,0,26.890325650257868
1405,96.12,L000570,Q000023,Ben Luján,RepBenRayLujan,D,Mike Quigley,RepMikeQuigley,D,1,0,0,0,18.94070624549117
1406,95.34,L000570,R000606,Ben Luján,RepBenRayLujan,D,Jamie Raskin,repraskin,D,1,0,0,0,28.776285463742838
1407,92.11,L000570,R000602,Ben Luján,RepBenRayLujan,D,Kathleen Rice,RepKathleenRice,D,0,1,0,0,32.546044826584506
1408,92.92,L000570,R000588,Ben Luján,RepBenRayLujan,D,Cedric Richmond,RepRichmond,D,1,1,0,0,16.33625469214958
1409,89.49,L000570,R000608,Ben Luján,RepBenRayLujan,D,Jacky Rosen,RepJackyRosen,D,0,0,0,0,9.29593806131893
1410,96.25,L000570,R000486,Ben Luján,RepBenRayLujan,D,Lucille Roybal-Allard,RepRoybalAllard,D,0,0,0,0,12.521179721917006
1411,92.04,L000570,R000599,Ben Luján,RepBenRayLujan,D,Raul Ruiz,CongressmanRuiz,D,1,1,0,0,10.150670711060283
1412,93.51,L000570,R000576,Ben Luján,RepBenRayLujan,D,C.A. Dutch Ruppersberger,Call_Me_Dutch,D,1,0,0,0,29.52948366164507
1413,94.51,L000570,R000515,Ben Luján,RepBenRayLujan,D,Bobby Rush,RepBobbyRush,D,1,0,0,0,18.82391673180028
1414,95.02,L000570,R000577,Ben Luján,RepBenRayLujan,D,Tim Ryan,RepTimRyan,D,1,1,0,0,25.38166880090076
1416,95.5,L000570,S001156,Ben Luján,RepBenRayLujan,D,Linda Sánchez,RepLindaSanchez,D,0,1,0,0,12.41128936333812
1417,95.35,L000570,S001168,Ben Luján,RepBenRayLujan,D,John Sarbanes,RepSarbanes,D,1,0,0,0,29.25473729128637
1418,94.56,L000570,S001145,Ben Luján,RepBenRayLujan,D,Jan Schakowsky,JanSchakowsky,D,0,0,0,0,19.00240285082839
1419,96.24,L000570,S001150,Ben Luján,RepBenRayLujan,D,Adam Schiff,RepAdamSchiff,D,1,0,0,0,12.590986291706312
1420,88.42,L000570,S001190,Ben Luján,RepBenRayLujan,D,Brad Schneider,repschneider,D,1,0,0,0,18.955348926126522
1421,86.2,L000570,S001180,Ben Luján,RepBenRayLujan,D,Kurt Schrader,RepSchrader,D,1,0,0,0,19.511764963537107
1422,93.45,L000570,S001157,Ben Luján,RepBenRayLujan,D,David Scott,RepDavidScott,D,1,0,0,0,21.389284890001747
1423,94.91,L000570,S000185,Ben Luján,RepBenRayLujan,D,Robert Scott,BobbyScott,D,1,0,0,0,29.25171670753222
1424,95.26,L000570,S000248,Ben Luján,RepBenRayLujan,D,José Serrano,RepJoseSerrano,D,1,0,0,0,32.29380776203258
1425,93.37,L000570,S001185,Ben Luján,RepBenRayLujan,D,Terri Sewell,RepTerriSewell,D,0,1,0,0,18.53973847916479
1426,94.72,L000570,S001170,Ben Luján,RepBenRayLujan,D,Carol Shea-Porter,repsheaporter,D,0,0,0,0,35.4002067976918
1427,93.59,L000570,S000344,Ben Luján,RepBenRayLujan,D,Brad Sherman,BradSherman,D,1,0,0,0,12.849143574016047
1428,78.09,L000570,S001191,Ben Luján,RepBenRayLujan,D,Kyrsten Sinema,RepSinema,D,0,1,0,1,6.652081506993383
1429,95.14,L000570,S001165,Ben Luján,RepBenRayLujan,D,Albio Sires,RepSires,D,1,0,0,0,32.06153749913461
1430,95.48,L000570,S000510,Ben Luján,RepBenRayLujan,D,Adam Smith,RepAdamSmith,D,1,1,0,0,20.034295271425602
1431,95.25,L000570,S001200,Ben Luján,RepBenRayLujan,D,Darren Soto,RepDarrenSoto,D,1,1,0,0,25.79567323287652
1432,95.55,L000570,S001175,Ben Luján,RepBenRayLujan,D,Jackie Speier,RepSpeier,D,0,0,0,0,16.620747874741618
1433,88.56,L000570,S001201,Ben Luján,RepBenRayLujan,D,Thomas Suozzi,RepTomSuozzi,D,1,0,0,0,32.68458042051254
1434,94.35,L000570,S001193,Ben Luján,RepBenRayLujan,D,Eric Swalwell,RepSwalwell,D,1,1,0,0,16.087408499881295
1435,95.5,L000570,T000472,Ben Luján,RepBenRayLujan,D,Mark Takano,RepMarkTakano,D,1,0,0,0,11.672497598397472
1436,93.43,L000570,T000193,Ben Luján,RepBenRayLujan,D,Bennie Thompson,BennieGThompson,D,1,0,0,0,15.726175505565116
1437,93.9,L000570,T000460,Ben Luján,RepBenRayLujan,D,Mike Thompson,RepThompson,D,1,0,0,0,16.833673484721555
1438,95.71,L000570,T000468,Ben Luján,RepBenRayLujan,D,Dina Titus,RepDinaTitus,D,0,0,0,0,9.331671346297853
1439,97.35,L000570,T000469,Ben Luján,RepBenRayLujan,D,Paul Tonko,RepPaulTonko,D,1,0,0,0,32.53827135069169
1440,95.16,L000570,T000474,Ben Luján,RepBenRayLujan,D,Norma Torres,NormaJTorres,D,0,1,0,0,11.926888737673302
1441,95.39,L000570,T000465,Ben Luján,RepBenRayLujan,D,Niki Tsongas,NikiInTheHouse,D,0,0,0,0,34.875018337013266
1442,94.58,L000570,V000130,Ben Luján,RepBenRayLujan,D,Juan Vargas,RepJuanVargas,D,1,0,0,0,10.150205331974606
1443,93.13,L000570,V000131,Ben Luján,RepBenRayLujan,D,Marc Veasey,RepVeasey,D,1,1,0,1,9.309760069505998
1444,90.09,L000570,V000132,Ben Luján,RepBenRayLujan,D,Filemon Vela,RepFilemonVela,D,1,0,0,1,11.662070055708554
1445,94.5,L000570,V000081,Ben Luján,RepBenRayLujan,D,Nydia Velázquez,NydiaVelazquez,D,0,0,0,0,32.21648231774817
