,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,fullname_2,twitter_account_2,same_gender,same_age,same_state,neighborState,ademic,jaccard
1586,88.77,L000562,S001180,Stephen Lynch,RepStephenLynch,Kurt Schrader,RepSchrader,1,1,0,0,7.807464507987699,0.3564356435643564
1589,92.88,L000562,S000248,Stephen Lynch,RepStephenLynch,José Serrano,RepJoseSerrano,1,0,0,1,5.908274223650742,0.28125
1594,95.39,L000562,S001165,Stephen Lynch,RepStephenLynch,Albio Sires,RepSires,1,1,0,0,3.287865795653221,0.16853932584269662
1595,91.1,L000562,S000510,Stephen Lynch,RepStephenLynch,Adam Smith,RepAdamSmith,1,0,0,0,5.640925901013116,0.2524271844660194
1601,95.35,L000562,T000193,Stephen Lynch,RepStephenLynch,Bennie Thompson,BennieGThompson,1,1,0,0,5.950202219435044,0.2872340425531915
1604,95.51,L000562,T000469,Stephen Lynch,RepStephenLynch,Paul Tonko,RepPaulTonko,1,1,0,1,4.0822316761614585,0.2065217391304348
1612,90.56,L000562,W000799,Stephen Lynch,RepStephenLynch,Tim Walz,RepTimWalz,1,1,0,0,7.214833132272832,0.28695652173913044
1613,90.64,L000562,W000797,Stephen Lynch,RepStephenLynch,Debbie Wasserman Schultz,RepDWStweets,0,0,0,0,11.208905401554796,0.4513274336283186
1614,91.84,L000562,W000187,Stephen Lynch,RepStephenLynch,Maxine Waters,MaxineWaters,0,0,0,0,0.20417164318237246,0.0136986301369863
1701,96.04,M000087,M001143,Carolyn Maloney,RepMaloney,Betty McCollum,BettyMcCollum04,1,1,0,0,7.714221352489995,0.3157894736842105
1702,94.64,M000087,M001200,Carolyn Maloney,RepMaloney,A. McEachin,RepMcEachin,0,0,0,0,6.175702463123107,0.25892857142857145
1703,95.09,M000087,M000312,Carolyn Maloney,RepMaloney,Jim McGovern,RepMcGovern,0,0,0,1,6.36967843459217,0.32222222222222224
1708,94.66,M000087,M001196,Carolyn Maloney,RepMaloney,Seth Moulton,teammoulton,0,0,0,1,4.724186773728685,0.2222222222222222
1709,86.44,M000087,M001202,Carolyn Maloney,RepMaloney,Stephanie Murphy,RepStephMurphy,1,0,0,0,5.3301731654701205,0.22321428571428573
1714,93.71,M000087,N000188,Carolyn Maloney,RepMaloney,Donald Norcross,DonaldNorcross,0,0,0,1,8.253263393132654,0.3584905660377358
1719,94.14,M000087,P000613,Carolyn Maloney,RepMaloney,Jimmy Panetta,RepJimmyPanetta,0,0,0,0,4.456191189357578,0.19626168224299065
1720,94.54,M000087,P000096,Carolyn Maloney,RepMaloney,Bill Pascrell,BillPascrell,0,1,0,1,1.143921876043874,0.057471264367816084
1721,95.34,M000087,P000604,Carolyn Maloney,RepMaloney,Donald Payne,RepDonaldPayne,0,0,0,1,9.430665812726463,0.39814814814814814
1723,93.64,M000087,P000593,Carolyn Maloney,RepMaloney,Ed Perlmutter,RepPerlmutter,0,1,0,0,8.043099300475417,0.3425925925925926
1724,86.11,M000087,P000608,Carolyn Maloney,RepMaloney,Scott Peters,RepScottPeters,0,0,0,0,6.780227789301548,0.31313131313131315
1734,92.84,M000087,R000588,Carolyn Maloney,RepMaloney,Cedric Richmond,RepRichmond,0,0,0,0,6.115404773880582,0.28865979381443296
1735,90.66,M000087,R000608,Carolyn Maloney,RepMaloney,Jacky Rosen,RepJackyRosen,1,0,0,0,0.2020708262577644,0.011363636363636364
1738,92.63,M000087,R000576,Carolyn Maloney,RepMaloney,C.A. Dutch Ruppersberger,Call_Me_Dutch,0,1,0,0,8.964867630804601,0.3416666666666667
1743,95.49,M000087,S001168,Carolyn Maloney,RepMaloney,John Sarbanes,RepSarbanes,0,0,0,0,1.3832248394032298,0.07317073170731707
1757,94.58,M000087,S001200,Carolyn Maloney,RepMaloney,Darren Soto,RepDarrenSoto,0,0,0,0,4.874540834785488,0.1869918699186992
1759,88.63,M000087,S001201,Carolyn Maloney,RepMaloney,Thomas Suozzi,RepTomSuozzi,0,0,1,0,0.6829428671684359,0.03225806451612903
1761,95.76,M000087,T000472,Carolyn Maloney,RepMaloney,Mark Takano,RepMarkTakano,0,0,0,0,4.759695802041406,0.25882352941176473
1762,93.5,M000087,T000193,Carolyn Maloney,RepMaloney,Bennie Thompson,BennieGThompson,0,1,0,0,7.442546794457391,0.3541666666666667
1765,96.88,M000087,T000469,Carolyn Maloney,RepMaloney,Paul Tonko,RepPaulTonko,0,1,1,0,4.508925130059262,0.21212121212121213
1768,94.1,M000087,V000130,Carolyn Maloney,RepMaloney,Juan Vargas,RepJuanVargas,0,0,0,0,3.751790761655491,0.19101123595505615
1773,94.95,M000087,W000799,Carolyn Maloney,RepMaloney,Tim Walz,RepTimWalz,0,0,0,0,7.187812960601031,0.2661290322580645
1775,94.75,M000087,W000187,Carolyn Maloney,RepMaloney,Maxine Waters,MaxineWaters,1,1,0,0,0.6254346422324957,0.0375
1776,93.45,M000087,W000822,Carolyn Maloney,RepMaloney,Bonnie Watson Coleman,RepBonnie,1,1,0,1,8.227069823707861,0.3275862068965517
1777,95.4,M000087,W000800,Carolyn Maloney,RepMaloney,Peter Welch,PeterWelch,0,1,0,1,9.195663114511154,0.4329896907216495
1779,95.96,M000087,Y000062,Carolyn Maloney,RepMaloney,John Yarmuth,RepJohnYarmuth,0,1,0,0,6.123106006434604,0.3146067415730337
1781,94.9,M001163,M001200,Doris Matsui,DorisMatsui,A. McEachin,RepMcEachin,0,0,0,0,5.847015094351724,0.2523364485981308
1799,95.16,M001163,P000096,Doris Matsui,DorisMatsui,Bill Pascrell,BillPascrell,0,1,0,0,1.0824219912234092,0.0625
1819,96.39,M001163,R000577,Doris Matsui,DorisMatsui,Tim Ryan,RepTimRyan,0,0,0,0,10.713154798155584,0.4016393442622951
1829,94.07,M001163,S000248,Doris Matsui,DorisMatsui,José Serrano,RepJoseSerrano,0,1,0,0,7.472611386914622,0.3736263736263736
1833,78.55,M001163,S001191,Doris Matsui,DorisMatsui,Kyrsten Sinema,RepSinema,1,0,0,1,12.245969465818053,0.2777777777777778
1834,96.48,M001163,S001165,Doris Matsui,DorisMatsui,Albio Sires,RepSires,0,1,0,0,3.698256649361761,0.19101123595505615
1835,93.0,M001163,S000510,Doris Matsui,DorisMatsui,Adam Smith,RepAdamSmith,0,0,0,0,7.2987108652207136,0.33673469387755106
1854,93.86,M001163,W000187,Doris Matsui,DorisMatsui,Maxine Waters,MaxineWaters,1,1,1,0,0.6254346422324957,0.0410958904109589
1860,93.54,M001143,M000312,Betty McCollum,BettyMcCollum04,Jim McGovern,RepMcGovern,0,1,0,0,4.9793769063824325,0.26744186046511625
1861,96.53,M001143,M001166,Betty McCollum,BettyMcCollum04,Jerry McNerney,RepMcNerney,0,1,0,0,7.105991061895312,0.32673267326732675
1866,88.75,M001143,M001202,Betty McCollum,BettyMcCollum04,Stephanie Murphy,RepStephMurphy,1,0,0,0,7.262135565510329,0.3368421052631579
1877,96.34,M001143,P000096,Betty McCollum,BettyMcCollum04,Bill Pascrell,BillPascrell,0,0,0,0,1.3204708985896,0.07894736842105263
1881,87.02,M001143,P000608,Betty McCollum,BettyMcCollum04,Scott Peters,RepScottPeters,0,1,0,0,5.946097937957314,0.2903225806451613
1888,96.54,M001143,Q000023,Betty McCollum,BettyMcCollum04,Mike Quigley,RepMikeQuigley,0,1,0,0,7.27251798355408,0.3505154639175257
1891,92.48,M001143,R000588,Betty McCollum,BettyMcCollum04,Cedric Richmond,RepRichmond,0,0,0,0,6.054934096001196,0.3218390804597701
1892,88.96,M001143,R000608,Betty McCollum,BettyMcCollum04,Jacky Rosen,RepJackyRosen,1,1,0,0,0.9102759115925148,0.05333333333333334
1896,93.73,M001143,R000515,Betty McCollum,BettyMcCollum04,Bobby Rush,RepBobbyRush,0,1,0,0,2.7570659728086797,0.16455696202531644
1897,93.89,M001143,R000577,Betty McCollum,BettyMcCollum04,Tim Ryan,RepTimRyan,0,0,0,0,9.535227813797855,0.3548387096774194
1900,93.95,M001143,S001168,Betty McCollum,BettyMcCollum04,John Sarbanes,RepSarbanes,0,1,0,0,1.272746312710643,0.08333333333333333
1902,95.08,M001143,S001150,Betty McCollum,BettyMcCollum04,Adam Schiff,RepAdamSchiff,0,1,0,0,7.8939051614618805,0.3364485981308411
1904,85.58,M001143,S001180,Betty McCollum,BettyMcCollum04,Kurt Schrader,RepSchrader,0,1,0,0,8.262510244149798,0.3877551020408163
1907,94.98,M001143,S000248,Betty McCollum,BettyMcCollum04,José Serrano,RepJoseSerrano,0,0,0,0,6.69594588113995,0.3406593406593407
1910,96.09,M001143,S000344,Betty McCollum,BettyMcCollum04,Brad Sherman,BradSherman,0,1,0,0,10.871286211477491,0.4666666666666667
1911,77.2,M001143,S001191,Betty McCollum,BettyMcCollum04,Kyrsten Sinema,RepSinema,1,0,0,0,13.06513801041395,0.3089005235602094
1912,93.45,M001143,S001165,Betty McCollum,BettyMcCollum04,Albio Sires,RepSires,0,1,0,0,3.245590990014544,0.17045454545454544
1913,96.8,M001143,S000510,Betty McCollum,BettyMcCollum04,Adam Smith,RepAdamSmith,0,0,0,0,5.837008989804764,0.2673267326732673
1916,88.19,M001143,S001201,Betty McCollum,BettyMcCollum04,Thomas Suozzi,RepTomSuozzi,0,1,0,0,1.6000387036135866,0.08860759493670886
1918,96.48,M001143,T000472,Betty McCollum,BettyMcCollum04,Mark Takano,RepMarkTakano,0,1,0,0,3.87032577884016,0.2278481012658228
1919,93.23,M001143,T000193,Betty McCollum,BettyMcCollum04,Bennie Thompson,BennieGThompson,0,1,0,0,7.157070435022253,0.3793103448275862
1922,97.2,M001143,T000469,Betty McCollum,BettyMcCollum04,Paul Tonko,RepPaulTonko,0,1,0,0,4.9921353099294805,0.26436781609195403
1925,92.57,M001143,V000130,Betty McCollum,BettyMcCollum04,Juan Vargas,RepJuanVargas,0,1,0,0,3.4806432441396318,0.2
1926,91.14,M001143,V000131,Betty McCollum,BettyMcCollum04,Marc Veasey,RepVeasey,0,0,0,0,12.08721895106289,0.4545454545454545
1928,93.53,M001143,V000081,Betty McCollum,BettyMcCollum04,Nydia Velázquez,NydiaVelazquez,1,1,0,0,9.799516028316194,0.4326923076923077
1932,95.49,M001143,W000187,Betty McCollum,BettyMcCollum04,Maxine Waters,MaxineWaters,1,0,0,0,0.6254346422324957,0.042857142857142864
1933,91.86,M001143,W000822,Betty McCollum,BettyMcCollum04,Bonnie Watson Coleman,RepBonnie,1,0,0,0,10.377853120264543,0.4845360824742268
1936,97.93,M001143,Y000062,Betty McCollum,BettyMcCollum04,John Yarmuth,RepJohnYarmuth,0,1,0,0,4.793948868566466,0.25882352941176473
1938,91.38,B001278,B001296,Suzanne Bonamici,RepBonamici,Brendan Boyle,RepBrendanBoyle,0,0,0,0,1.4856077388690143,0.11864406779661014
1939,93.02,B001278,B001227,Suzanne Bonamici,RepBonamici,Robert Brady,RepBrady,0,0,0,0,4.931279630956606,0.3026315789473684
1940,96.32,B001278,B001304,Suzanne Bonamici,RepBonamici,Anthony Brown,RepAnthonyBrown,0,1,0,0,3.6494335707062215,0.20481927710843373
1943,96.09,B001278,B001251,Suzanne Bonamici,RepBonamici,G. Butterfield,GKButterfield,0,1,0,0,7.484641030457533,0.3398058252427185
1944,93.94,B001278,C001037,Suzanne Bonamici,RepBonamici,Michael Capuano,RepMikeCapuano,0,1,0,0,1.5054633331767544,0.1
1945,90.4,B001278,C001112,Suzanne Bonamici,RepBonamici,Salud Carbajal,RepCarbajal,0,0,0,1,3.172667365499969,0.21739130434782608
1947,94.87,B001278,C001072,Suzanne Bonamici,RepBonamici,André Carson,RepAndreCarson,0,0,0,0,5.999964443450032,0.32941176470588235
1949,93.1,B001278,C001066,Suzanne Bonamici,RepBonamici,Kathy Castor,USRepKCastor,1,0,0,0,3.604546104373583,0.2207792207792208
1950,96.88,B001278,C001091,Suzanne Bonamici,RepBonamici,Joaquín Castro,JoaquinCastrotx,0,0,0,0,2.3344608325619762,0.15492957746478872
1951,97.52,B001278,C001080,Suzanne Bonamici,RepBonamici,Judy Chu,RepJudyChu,1,1,0,1,6.405070382717732,0.35714285714285715
1952,97.32,B001278,C001084,Suzanne Bonamici,RepBonamici,David Cicilline,RepCicilline,0,1,0,0,4.560665515372423,0.2916666666666667
1958,93.79,B001278,C001068,Suzanne Bonamici,RepBonamici,Steve Cohen,RepCohen,0,1,0,0,1.0535500345978996,0.0847457627118644
1959,92.58,B001278,C001078,Suzanne Bonamici,RepBonamici,Gerald Connolly,GerryConnolly,0,1,0,0,2.1217836073021936,0.1694915254237288
1962,78.97,B001278,C001059,Suzanne Bonamici,RepBonamici,Jim Costa,RepJimCosta,0,1,0,1,3.677561189145799,0.20987654320987653
1963,95.86,B001278,C001069,Suzanne Bonamici,RepBonamici,Joe Courtney,RepJoeCourtney,0,1,0,0,6.65775375716338,0.3229166666666667
1966,80.18,B001278,C001063,Suzanne Bonamici,RepBonamici,Henry Cuellar,RepCuellar,0,1,0,0,5.149731570542212,0.2727272727272727
1968,96.99,B001278,D000096,Suzanne Bonamici,RepBonamici,Danny Davis,RepDannyDavis,0,0,0,0,4.686411055662061,0.2857142857142857
1969,97.27,B001278,D000598,Suzanne Bonamici,RepBonamici,Susan Davis,RepSusanDavis,1,0,0,1,3.1427786442394137,0.234375
1975,96.3,B001278,D000627,Suzanne Bonamici,RepBonamici,Val Demings,RepValDemings,1,1,0,0,5.569505918229607,0.2888888888888889
1977,96.75,B001278,D000610,Suzanne Bonamici,RepBonamici,Ted Deutch,RepTedDeutch,0,0,0,0,7.076001536876362,0.3928571428571429
1978,96.0,B001278,D000624,Suzanne Bonamici,RepBonamici,Debbie Dingell,RepDebDingell,1,1,0,0,9.579290652299346,0.3697478991596639
1979,96.42,B001278,D000399,Suzanne Bonamici,RepBonamici,Lloyd Doggett,RepLloydDoggett,0,1,0,0,1.8879845444679817,0.12857142857142856
1980,93.83,B001278,D000482,Suzanne Bonamici,RepBonamici,Mike Doyle,USRepMikeDoyle,0,1,0,0,0.0,0.0
1983,96.55,B001278,E000215,Suzanne Bonamici,RepBonamici,Anna Eshoo,RepAnnaEshoo,1,0,0,1,7.989238904551918,0.37
1984,94.2,B001278,E000297,Suzanne Bonamici,RepBonamici,Adriano Espaillat,RepEspaillat,0,1,0,0,3.6823421987254346,0.2207792207792208
1986,94.43,B001278,E000296,Suzanne Bonamici,RepBonamici,Dwight Evans,RepDwightEvans,0,1,0,0,4.671644064230148,0.25287356321839083
1989,92.9,B001278,F000455,Suzanne Bonamici,RepBonamici,Marcia Fudge,RepMarciaFudge,1,1,0,0,9.067408328871183,0.3559322033898305
1990,96.65,B001278,G000571,Suzanne Bonamici,RepBonamici,Tulsi Gabbard,TulsiPress,1,0,0,0,2.56743876598725,0.17142857142857146
1991,94.32,B001278,G000574,Suzanne Bonamici,RepBonamici,Ruben Gallego,RepRubenGallego,0,0,0,0,9.322677182967386,0.4018691588785047
1993,93.85,B001278,G000585,Suzanne Bonamici,RepBonamici,Jimmy Gomez,RepJimmyGomez,0,0,0,1,5.204557053584551,0.2696629213483146
1994,88.69,B001278,G000581,Suzanne Bonamici,RepBonamici,Vicente Gonzalez,RepGonzalez,0,0,0,0,1.0275776909099672,0.08620689655172414
1995,83.02,B001278,G000583,Suzanne Bonamici,RepBonamici,Josh Gottheimer,RepJoshG,0,0,0,0,0.4330176905544932,0.032786885245901634
1997,89.16,B001278,G000410,Suzanne Bonamici,RepBonamici,Gene Green,RepGeneGreen,0,1,0,0,2.9650593346952254,0.17073170731707318
2000,94.85,B001278,H001050,Suzanne Bonamici,RepBonamici,Colleen Hanabusa,RepHanabusa,1,1,0,0,6.649548324213369,0.34831460674157305
2001,93.17,B001278,H000324,Suzanne Bonamici,RepBonamici,Alcee Hastings,RepHastingsFL,0,0,0,0,3.3680449951745914,0.2077922077922078
2003,94.73,B001278,H001038,Suzanne Bonamici,RepBonamici,Brian Higgins,RepBrianHiggins,0,1,0,0,5.583328639997039,0.3561643835616438
2008,93.6,B001278,J000298,Suzanne Bonamici,RepBonamici,Pramila Jayapal,RepJayapal,1,0,0,1,7.684982772352135,0.3763440860215054
2012,95.51,B001278,K000009,Suzanne Bonamici,RepBonamici,Marcy Kaptur,RepMarcyKaptur,1,1,0,0,5.767440182979637,0.3333333333333333
2015,96.59,B001278,K000379,Suzanne Bonamici,RepBonamici,Joseph Kennedy,RepJoeKennedy,0,0,0,0,7.512667756612611,0.3684210526315789
2016,95.44,B001278,K000389,Suzanne Bonamici,RepBonamici,Ro Khanna,RepRoKhanna,0,0,0,1,6.514958046580678,0.32608695652173914
2018,97.55,B001278,K000380,Suzanne Bonamici,RepBonamici,Dan Kildee,RepDanKildee,0,1,0,0,8.656090617969117,0.4166666666666667
2019,92.39,B001278,K000381,Suzanne Bonamici,RepBonamici,Derek Kilmer,RepDerekKilmer,0,0,0,1,3.564075465411204,0.25806451612903225
2020,89.46,B001278,K000188,Suzanne Bonamici,RepBonamici,Ron Kind,RepRonKind,0,1,0,0,4.160963058772781,0.2878787878787879
2022,93.55,B001278,K000382,Suzanne Bonamici,RepBonamici,Ann Kuster,RepAnnieKuster,1,1,0,0,7.144087089813513,0.4230769230769231
2026,94.52,B001278,L000557,Suzanne Bonamici,RepBonamici,John Larson,RepJohnLarson,0,1,0,0,6.301599858327004,0.31521739130434784
2027,95.24,B001278,L000581,Suzanne Bonamici,RepBonamici,Brenda Lawrence,RepLawrence,1,1,0,0,6.65962700302605,0.33695652173913043
2028,91.01,B001278,L000586,Suzanne Bonamici,RepBonamici,Al Lawson,RepAlLawsonJr,0,1,0,0,2.9460456535991715,0.1891891891891892
2029,93.08,B001278,L000551,Suzanne Bonamici,RepBonamici,Barbara Lee,RepBarbaraLee,1,1,0,1,10.560100209074964,0.3636363636363637
2032,92.72,B001278,L000582,Suzanne Bonamici,RepBonamici,Ted Lieu,RepTedLieu,0,0,0,1,10.101015247092104,0.3484848484848485
2033,92.19,B001278,L000563,Suzanne Bonamici,RepBonamici,Daniel Lipinski,RepLipinski,0,0,0,0,4.701126679991256,0.275
2035,94.2,B001278,L000397,Suzanne Bonamici,RepBonamici,Zoe Lofgren,RepZoeLofgren,1,1,0,1,2.594950964619442,0.18181818181818185
2040,92.09,B001278,L000562,Suzanne Bonamici,RepBonamici,Stephen Lynch,RepStephenLynch,0,1,0,0,6.451232834615776,0.3191489361702128
2043,94.3,B001278,M001163,Suzanne Bonamici,RepBonamici,Doris Matsui,DorisMatsui,1,0,0,1,7.1079380307428215,0.3548387096774194
2044,96.88,B001278,M001143,Suzanne Bonamici,RepBonamici,Betty McCollum,BettyMcCollum04,1,1,0,0,7.316125160856527,0.3820224719101124
2045,94.85,B001278,M001200,Suzanne Bonamici,RepBonamici,A. McEachin,RepMcEachin,0,1,0,0,5.798679475647397,0.3103448275862069
2046,94.28,B001278,M000312,Suzanne Bonamici,RepBonamici,Jim McGovern,RepMcGovern,0,1,0,0,3.595936753565111,0.22666666666666666
2047,95.77,B001278,M001166,Suzanne Bonamici,RepBonamici,Jerry McNerney,RepMcNerney,0,1,0,1,7.111582241495848,0.3928571428571429
2051,95.22,B001278,M001196,Suzanne Bonamici,RepBonamici,Seth Moulton,teammoulton,0,0,0,0,3.8817897845991056,0.2368421052631579
2052,87.81,B001278,M001202,Suzanne Bonamici,RepBonamici,Stephanie Murphy,RepStephMurphy,1,0,0,0,4.741931918050887,0.25
2056,92.48,B001278,N000127,Suzanne Bonamici,RepBonamici,Rick Nolan,USRepRickNolan,0,0,0,0,8.398867826391747,0.4482758620689655
2060,95.49,B001278,O000170,Suzanne Bonamici,RepBonamici,Beto O'Rourke,RepBetoORourke,0,0,0,0,0.6698415794666808,0.049180327868852465
2061,93.94,B001278,P000034,Suzanne Bonamici,RepBonamici,Frank Pallone,FrankPallone,0,1,0,0,10.32851587709412,0.3790322580645161
2062,93.06,B001278,P000613,Suzanne Bonamici,RepBonamici,Jimmy Panetta,RepJimmyPanetta,0,0,0,1,5.184004589631043,0.3116883116883117
2063,94.89,B001278,P000096,Suzanne Bonamici,RepBonamici,Bill Pascrell,BillPascrell,0,0,0,0,0.6517633895452273,0.04838709677419355
2064,94.68,B001278,P000604,Suzanne Bonamici,RepBonamici,Donald Payne,RepDonaldPayne,0,1,0,0,6.368115590783106,0.3191489361702128
2066,94.78,B001278,P000593,Suzanne Bonamici,RepBonamici,Ed Perlmutter,RepPerlmutter,0,1,0,0,6.735295671484268,0.3563218390804598
2067,86.82,B001278,P000608,Suzanne Bonamici,RepBonamici,Scott Peters,RepScottPeters,0,1,0,1,5.321897401311323,0.3205128205128205
2073,94.66,B001278,P000523,Suzanne Bonamici,RepBonamici,David Price,RepDavidEPrice,0,0,0,0,5.596134388989931,0.3132530120481928
2074,96.23,B001278,Q000023,Suzanne Bonamici,RepBonamici,Mike Quigley,RepMikeQuigley,0,1,0,0,7.477824651965133,0.4430379746835443
2077,93.03,B001278,R000588,Suzanne Bonamici,RepBonamici,Cedric Richmond,RepRichmond,0,0,0,0,3.6196689743631794,0.20987654320987653
2078,88.91,B001278,R000608,Suzanne Bonamici,RepBonamici,Jacky Rosen,RepJackyRosen,1,1,0,1,0.4750292466671617,0.03333333333333333
2082,93.48,B001278,R000515,Suzanne Bonamici,RepBonamici,Bobby Rush,RepBobbyRush,0,1,0,0,2.5623467761223195,0.19047619047619047
2083,93.0,B001278,R000577,Suzanne Bonamici,RepBonamici,Tim Ryan,RepTimRyan,0,0,0,0,8.160319331263803,0.33628318584070804
2086,94.35,B001278,S001168,Suzanne Bonamici,RepBonamici,John Sarbanes,RepSarbanes,0,1,0,0,1.0482465300284334,0.08928571428571429
2088,94.91,B001278,S001150,Suzanne Bonamici,RepBonamici,Adam Schiff,RepAdamSchiff,0,1,0,1,7.809791865742687,0.4
2093,95.25,B001278,S000248,Suzanne Bonamici,RepBonamici,José Serrano,RepJoseSerrano,0,0,0,0,5.56628629373797,0.3291139240506329
2094,91.88,B001278,S001185,Suzanne Bonamici,RepBonamici,Terri Sewell,RepTerriSewell,1,0,0,0,10.711688049565378,0.3798449612403101
2098,93.17,B001278,S001165,Suzanne Bonamici,RepBonamici,Albio Sires,RepSires,0,1,0,0,3.5013056489534837,0.22857142857142854
2100,92.81,B001278,S001200,Suzanne Bonamici,RepBonamici,Darren Soto,RepDarrenSoto,0,0,0,0,4.462474180016712,0.21428571428571427
2102,88.22,B001278,S001201,Suzanne Bonamici,RepBonamici,Thomas Suozzi,RepTomSuozzi,0,1,0,0,0.7049149639446383,0.045454545454545456
2104,97.07,B001278,T000472,Suzanne Bonamici,RepBonamici,Mark Takano,RepMarkTakano,0,1,0,1,3.3713617143996086,0.25
2105,92.51,B001278,T000193,Suzanne Bonamici,RepBonamici,Bennie Thompson,BennieGThompson,0,1,0,0,4.9207292262110816,0.2875
2108,97.57,B001278,T000469,Suzanne Bonamici,RepBonamici,Paul Tonko,RepPaulTonko,0,1,0,0,3.2041832534095187,0.19230769230769232
2109,94.93,B001278,T000474,Suzanne Bonamici,RepBonamici,Norma Torres,NormaJTorres,1,0,0,1,3.6428801040315766,0.2361111111111111
2111,92.19,B001278,V000130,Suzanne Bonamici,RepBonamici,Juan Vargas,RepJuanVargas,0,1,0,1,2.294133954944105,0.16176470588235295
2114,94.16,B001278,V000081,Suzanne Bonamici,RepBonamici,Nydia Velázquez,NydiaVelazquez,1,1,0,0,8.812658970360083,0.4505494505494506
2116,95.71,B001278,W000799,Suzanne Bonamici,RepBonamici,Tim Walz,RepTimWalz,0,1,0,0,6.310733149455366,0.2871287128712871
2117,95.97,B001278,W000797,Suzanne Bonamici,RepBonamici,Debbie Wasserman Schultz,RepDWStweets,1,0,0,0,8.640572859389385,0.37735849056603776
2118,95.3,B001278,W000187,Suzanne Bonamici,RepBonamici,Maxine Waters,MaxineWaters,1,0,0,1,0.6254346422324957,0.05660377358490566
2119,92.61,B001278,W000822,Suzanne Bonamici,RepBonamici,Bonnie Watson Coleman,RepBonnie,1,0,0,0,7.209957839092129,0.35106382978723405
2120,96.84,B001278,W000800,Suzanne Bonamici,RepBonamici,Peter Welch,PeterWelch,0,1,0,0,5.521546915332387,0.3023255813953488
2122,96.7,B001278,Y000062,Suzanne Bonamici,RepBonamici,John Yarmuth,RepJohnYarmuth,0,1,0,0,3.858712256714397,0.25
2140,96.11,M001200,P000096,A. McEachin,RepMcEachin,Bill Pascrell,BillPascrell,1,0,0,0,0.9135406917731944,0.05797101449275361
2160,94.33,M001200,R000577,A. McEachin,RepMcEachin,Tim Ryan,RepTimRyan,1,0,0,0,7.352999635292157,0.272
2170,93.94,M001200,S000248,A. McEachin,RepMcEachin,José Serrano,RepJoseSerrano,1,0,0,0,5.217357432192418,0.2696629213483146
2175,94.36,M001200,S001165,A. McEachin,RepMcEachin,Albio Sires,RepSires,1,0,0,0,2.601903362336336,0.14634146341463414
2185,96.65,M001200,T000469,A. McEachin,RepMcEachin,Paul Tonko,RepPaulTonko,1,0,0,0,3.859417334023152,0.21686746987951808
2214,98.21,M000312,P000034,Jim McGovern,RepMcGovern,Frank Pallone,FrankPallone,1,1,0,0,7.103351632521032,0.256
2216,93.76,M000312,P000096,Jim McGovern,RepMcGovern,Bill Pascrell,BillPascrell,1,0,0,0,1.3322360414136272,0.10869565217391304
2226,96.05,M000312,P000523,Jim McGovern,RepMcGovern,David Price,RepDavidEPrice,1,0,0,0,4.338164357421033,0.26666666666666666
2230,95.14,M000312,R000588,Jim McGovern,RepMcGovern,Cedric Richmond,RepRichmond,1,0,0,0,2.9905042591429623,0.2
2231,89.53,M000312,R000608,Jim McGovern,RepMcGovern,Jacky Rosen,RepJackyRosen,0,1,0,0,0.2020708262577644,0.02127659574468085
2236,95.53,M000312,R000577,Jim McGovern,RepMcGovern,Tim Ryan,RepTimRyan,1,0,0,0,5.9275278568752325,0.24545454545454545
2239,97.63,M000312,S001168,Jim McGovern,RepMcGovern,John Sarbanes,RepSarbanes,1,1,0,0,0.6121705276596009,0.06818181818181818
2241,94.93,M000312,S001150,Jim McGovern,RepMcGovern,Adam Schiff,RepAdamSchiff,1,1,0,0,5.282098694545797,0.2727272727272727
2243,88.02,M000312,S001180,Jim McGovern,RepMcGovern,Kurt Schrader,RepSchrader,1,1,0,0,3.8695093222072714,0.20689655172413796
2246,96.18,M000312,S000248,Jim McGovern,RepMcGovern,José Serrano,RepJoseSerrano,1,0,0,1,4.137039769556056,0.2638888888888889
2249,91.45,M000312,S000344,Jim McGovern,RepMcGovern,Brad Sherman,BradSherman,1,1,0,0,5.492731689334432,0.2551020408163265
2250,76.48,M000312,S001191,Jim McGovern,RepMcGovern,Kyrsten Sinema,RepSinema,0,0,0,0,6.170889215446385,0.14659685863874344
2251,95.52,M000312,S001165,Jim McGovern,RepMcGovern,Albio Sires,RepSires,1,1,0,0,2.188354277647705,0.16129032258064516
2252,93.34,M000312,S000510,Jim McGovern,RepMcGovern,Adam Smith,RepAdamSmith,1,1,0,0,3.963490468729128,0.2278481012658228
2261,97.3,M000312,T000469,Jim McGovern,RepMcGovern,Paul Tonko,RepPaulTonko,1,0,0,1,2.8488090489824818,0.19696969696969696
2267,97.03,M000312,V000081,Jim McGovern,RepMcGovern,Nydia Velázquez,NydiaVelazquez,0,1,0,1,5.919603902826216,0.2967032967032967
2268,95.33,M000312,V000108,Jim McGovern,RepMcGovern,Peter Visclosky,RepVisclosky,1,0,0,0,5.687996590681827,0.24761904761904766
2271,95.35,M000312,W000187,Jim McGovern,RepMcGovern,Maxine Waters,MaxineWaters,0,0,0,0,0.2001115712554586,0.024390243902439025
2272,97.38,M000312,W000822,Jim McGovern,RepMcGovern,Bonnie Watson Coleman,RepBonnie,0,0,0,0,4.751078491430683,0.24175824175824176
