,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,party_x,fullname_2,twitter_account_2,party_y,same_gender,same_age,same_state,neighborState,distance,ademic,jaccard
24242,92.45,G000576,J000292,Glenn Grothman,RepGrothman,R,Bill Johnson,RepBillJohnson,R,1,1,0,0,8.204385126005512,4.6357538058033345,0.168
24250,87.77,G000576,K000210,Glenn Grothman,RepGrothman,R,Peter King,RepPeteKing,R,1,0,0,0,15.724133129917352,0.18909786404425666,0.028571428571428567
24251,94.08,G000576,K000362,Glenn Grothman,RepGrothman,R,Steve King,SteveKingIA,R,1,1,0,1,6.051426672477474,0.5915959844260499,0.075
24256,93.54,G000576,L000585,Glenn Grothman,RepGrothman,R,Darin LaHood,RepLaHood,R,1,0,0,1,3.822051240119088,1.5001374114039243,0.12962962962962962
24264,93.74,G000576,L000576,Glenn Grothman,RepGrothman,R,Billy Long,USRepLong,R,1,1,0,0,8.44335347674293,5.828131243943702,0.2280701754385965
24268,93.41,G000576,L000569,Glenn Grothman,RepGrothman,R,Blaine Luetkemeyer,RepBlainePress,R,1,1,0,0,5.9470409104703865,2.090437014897821,0.18867924528301888
24269,88.15,G000576,M001193,Glenn Grothman,RepGrothman,R,Tom MacArthur,RepTomMacArthur,R,1,1,0,0,14.691087775044274,2.1836538426205987,0.16393442622950818
24271,92.06,G000576,M001179,Glenn Grothman,RepGrothman,R,Tom Marino,RepTomMarino,R,1,1,0,0,12.42517957546576,4.545720292991119,0.17073170731707318
24273,80.95,G000576,M001184,Glenn Grothman,RepGrothman,R,Thomas Massie,RepThomasMassie,R,1,0,0,0,6.753055287244176,2.6944167784527915,0.15
24276,93.88,G000576,M001157,Glenn Grothman,RepGrothman,R,Michael McCaul,RepMcCaul,R,1,1,0,0,15.920319407407534,0.3917537121754772,0.03773584905660377
24279,90.29,G000576,M001180,Glenn Grothman,RepGrothman,R,David McKinley,RepMcKinley,R,1,1,0,0,9.52271068379967,4.8866769646565755,0.20560747663551399
24281,91.38,G000576,M001197,Glenn Grothman,RepGrothman,R,Martha McSally,RepMcSally,R,0,0,0,0,24.34363361945718,3.0285526890050467,0.1917808219178082
24284,93.31,G000576,M001201,Glenn Grothman,RepGrothman,R,Paul Mitchell,RepPaulMitchell,R,1,1,0,1,5.734120170235976,2.5705416734692186,0.1643835616438356
24293,93.74,G000576,P000601,Glenn Grothman,RepGrothman,R,Steven Palazzo,CongPalazzo,R,1,0,0,0,12.747951312429295,2.0531358845322885,0.1111111111111111
24303,94.51,G000576,R000601,Glenn Grothman,RepGrothman,R,John Ratcliffe,RepRatcliffe,R,1,0,0,0,12.444835080996885,4.9071426634155015,0.2558139534883721
24307,94.3,G000576,R000597,Glenn Grothman,RepGrothman,R,Tom Rice,RepTomRice,R,1,1,0,0,13.333055359693587,4.311170903366016,0.1694915254237288
24309,93.56,G000576,R000582,Glenn Grothman,RepGrothman,R,Phil Roe,DrPhilRoe,R,1,0,0,0,9.612308900962935,2.107457817363234,0.15384615384615385
24313,93.92,G000576,R000592,Glenn Grothman,RepGrothman,R,Todd Rokita,ToddRokita,R,1,0,0,0,3.8788133960323807,5.2836866428157245,0.1889763779527559
24314,95.51,G000576,R000607,Glenn Grothman,RepGrothman,R,Francis Rooney,RepRooney,R,1,1,0,0,18.65081973538817,1.88326064979014,0.16981132075471694
24315,91.95,G000576,R000583,Glenn Grothman,RepGrothman,R,Tom Rooney,TomRooney,R,1,0,0,0,18.04207761331917,1.641128935263677,0.07692307692307693
24319,93.45,G000576,R000598,Glenn Grothman,RepGrothman,R,Keith Rothfus,KeithRothfus,R,1,1,0,0,9.812892103053944,1.8876696599510927,0.1125
24339,87.9,G000576,S001196,Glenn Grothman,RepGrothman,R,Elise Stefanik,RepStefanik,R,0,0,0,0,14.167205995024915,6.062094197786848,0.23893805309734514
24342,93.95,G000576,T000477,Glenn Grothman,RepGrothman,R,Scott Taylor,RepScottTaylor,R,1,0,0,0,14.318135975218933,0.0,0.0
24347,92.56,G000576,T000475,Glenn Grothman,RepGrothman,R,Dave Trott,repdavetrott,R,1,1,0,1,5.397327651760959,2.7582335322655758,0.1780821917808219
24350,91.02,G000576,V000129,Glenn Grothman,RepGrothman,R,David Valadao,RepDavidValadao,R,1,0,0,0,32.08897514073258,1.0724359743781198,0.1020408163265306
24357,94.51,G000576,W000814,Glenn Grothman,RepGrothman,R,Randy Weber,TXRandy14,R,1,1,0,0,15.623660417921949,2.5409175171612346,0.13333333333333333
24360,95.04,G000576,W000821,Glenn Grothman,RepGrothman,R,Bruce Westerman,RepWesterman,R,1,0,0,0,10.579807970979026,0.0,0.0
24370,91.61,G000576,Z000017,Glenn Grothman,RepGrothman,R,Lee Zeldin,RepLeeZeldin,R,1,0,0,0,16.285440144474205,5.351359998626501,0.2352941176470588
24371,97.26,G000558,H001078,Brett Guthrie,RepGuthrie,R,Karen Handel,RepKHandel,R,0,1,0,0,3.8902197818781272,0.5869540719800341,0.07692307692307693
24373,95.56,G000558,H001052,Brett Guthrie,RepGuthrie,R,Andy Harris,RepAndyHarrisMD,R,1,1,0,0,10.118080676685736,3.5822786347586746,0.19318181818181815
24374,96.41,G000558,H001053,Brett Guthrie,RepGuthrie,R,Vicky Hartzler,RepHartzler,R,0,1,0,1,7.359971441608219,6.281915226297669,0.20422535211267606
24376,91.51,G000558,H001056,Brett Guthrie,RepGuthrie,R,Jaime Herrera Beutler,HerreraBeutler,R,0,0,0,0,37.233655219749494,3.1413100235993774,0.2054794520547945
24378,97.98,G000558,H001077,Brett Guthrie,RepGuthrie,R,Clay Higgins,RepClayHiggins,R,1,1,0,0,9.940404531222207,0.1938339370295664,0.02564102564102564
24379,95.41,G000558,H001072,Brett Guthrie,RepGuthrie,R,French Hill,RepFrenchHill,R,1,1,0,0,6.853343361890067,4.425141215503781,0.19090909090909086
24385,95.4,G000558,H001048,Brett Guthrie,RepGuthrie,R,Duncan Hunter,Rep_Hunter,R,1,0,0,0,30.94668103105372,3.3261678843942337,0.18604651162790695
24388,92.11,G000558,J000297,Brett Guthrie,RepGuthrie,R,Evan Jenkins,RepEvanJenkins,R,1,1,0,1,4.812740327815106,5.258234205156295,0.2352941176470588
24389,94.18,G000558,J000290,Brett Guthrie,RepGuthrie,R,Lynn Jenkins,RepLynnJenkins,R,0,1,0,0,9.494277005851993,4.042324155404755,0.22093023255813954
24390,97.51,G000558,J000299,Brett Guthrie,RepGuthrie,R,Mike Johnson,RepMikeJohnson,R,1,1,0,0,9.199863424159117,2.24297001618834,0.16666666666666666
24392,97.41,G000558,J000174,Brett Guthrie,RepGuthrie,R,Sam Johnson,SamsPressShop,R,1,0,0,0,11.493115701475293,1.6272485628043858,0.13333333333333333
24393,61.9,G000558,J000255,Brett Guthrie,RepGuthrie,R,Walter Jones,RepWalterJones,R,1,0,0,0,9.417063339289044,4.515245610105338,0.1794871794871795
24395,91.8,G000558,J000295,Brett Guthrie,RepGuthrie,R,Dave Joyce,RepDaveJoyce,R,1,1,0,1,6.40005401265237,5.1268118493862165,0.25263157894736843
24399,92.08,G000558,K000210,Brett Guthrie,RepGuthrie,R,Peter King,RepPeteKing,R,1,0,0,0,13.094932027197409,0.18909786404425666,0.024390243902439025
24400,96.65,G000558,K000362,Brett Guthrie,RepGuthrie,R,Steve King,SteveKingIA,R,1,0,0,0,10.038341027563492,0.5915959844260499,0.06521739130434782
24402,92.98,G000558,K000387,Brett Guthrie,RepGuthrie,R,Steve Knight,SteveKnight25,R,1,1,0,0,32.42960278601035,0.18909786404425666,0.028571428571428567
24405,93.78,G000558,L000585,Brett Guthrie,RepGuthrie,R,Darin LaHood,RepLaHood,R,1,1,0,1,4.894925818388137,1.3937655942842242,0.11666666666666667
24407,97.54,G000558,L000564,Brett Guthrie,RepGuthrie,R,Doug Lamborn,RepDLamborn,R,1,0,0,0,19.392340106528454,3.884996431231285,0.17307692307692307
24411,96.13,G000558,L000587,Brett Guthrie,RepGuthrie,R,Jason Lewis,RepJasonLewis,R,1,1,0,0,9.766377419144119,0.3855908534097777,0.04651162790697674
24412,83.63,G000558,L000554,Brett Guthrie,RepGuthrie,R,Frank LoBiondo,RepLoBiondo,R,1,0,0,0,11.273516115959804,0.8055964925178031,0.10526315789473684
24416,96.66,G000558,L000491,Brett Guthrie,RepGuthrie,R,Frank Lucas,RepFrankLucas,R,1,1,0,0,12.927974261549068,1.3109913541707459,0.13636363636363635
24417,97.21,G000558,L000569,Brett Guthrie,RepGuthrie,R,Blaine Luetkemeyer,RepBlainePress,R,1,0,0,1,5.663060907541039,2.02142877233523,0.1694915254237288
24418,89.83,G000558,M001193,Brett Guthrie,RepGuthrie,R,Tom MacArthur,RepTomMacArthur,R,1,1,0,0,11.698783214041875,2.5027977226516898,0.18461538461538465
24419,95.55,G000558,M001158,Brett Guthrie,RepGuthrie,R,Kenny Marchant,RepKenMarchant,R,1,0,0,0,11.950263035161926,5.2491122949447,0.1951219512195122
24420,95.85,G000558,M001179,Brett Guthrie,RepGuthrie,R,Tom Marino,RepTomMarino,R,1,0,0,0,10.219061375126698,5.108544162510076,0.19047619047619047
24425,97.4,G000558,M001157,Brett Guthrie,RepGuthrie,R,Michael McCaul,RepMcCaul,R,1,1,0,0,13.028914474414089,1.2398470439788143,0.10909090909090907
24430,92.0,G000558,M001197,Brett Guthrie,RepGuthrie,R,Martha McSally,RepMcSally,R,0,1,0,0,24.61622055567739,2.9220413290827216,0.17721518987341772
24433,96.55,G000558,M001201,Brett Guthrie,RepGuthrie,R,Paul Mitchell,RepPaulMitchell,R,1,1,0,0,6.516360644069918,3.142824828015569,0.1973684210526316
24434,96.02,G000558,M001194,Brett Guthrie,RepGuthrie,R,John Moolenaar,RepMoolenaar,R,1,1,0,0,6.321278387858868,4.746697852865795,0.24719101123595505
24437,95.98,G000558,N000189,Brett Guthrie,RepGuthrie,R,Dan Newhouse,RepNewhouse,R,1,1,0,0,35.101025593495564,4.697029185825278,0.2391304347826087
24438,95.69,G000558,N000184,Brett Guthrie,RepGuthrie,R,Kristi Noem,RepKristiNoem,R,0,1,0,0,15.825283704375035,2.7437701590363313,0.17105263157894735
24442,95.45,G000558,P000601,Brett Guthrie,RepGuthrie,R,Steven Palazzo,CongPalazzo,R,1,1,0,0,7.186389317009581,3.5819972424133475,0.19101123595505615
24443,95.74,G000558,P000609,Brett Guthrie,RepGuthrie,R,Gary Palmer,USRepGaryPalmer,R,1,0,0,0,4.33390947470756,4.837048837877371,0.22448979591836732
24444,91.39,G000558,P000594,Brett Guthrie,RepGuthrie,R,Erik Paulsen,RepErikPaulsen,R,1,1,0,0,10.607558557134114,6.378606765697997,0.2338709677419355
24447,94.72,G000558,P000606,Brett Guthrie,RepGuthrie,R,Robert Pittenger,RepPittenger,R,1,0,0,0,6.986191620202278,4.656653993422196,0.19642857142857145
24448,91.32,G000558,P000592,Brett Guthrie,RepGuthrie,R,Ted Poe,JudgeTedPoe,R,1,0,0,0,12.030857486003823,2.2697464007282697,0.14285714285714285
24452,94.06,G000558,R000601,Brett Guthrie,RepGuthrie,R,John Ratcliffe,RepRatcliffe,R,1,1,0,0,10.3206185414564,4.102472658466574,0.2
24453,90.47,G000558,R000585,Brett Guthrie,RepGuthrie,R,Tom Reed,RepTomReed,R,1,1,0,0,9.531879189539158,4.866803264955373,0.2346938775510204
24456,97.14,G000558,R000597,Brett Guthrie,RepGuthrie,R,Tom Rice,RepTomRice,R,1,1,0,0,7.304889464601884,5.447705174766546,0.21008403361344535
24460,93.48,G000558,R000575,Brett Guthrie,RepGuthrie,R,Mike Rogers,RepMikeRogersAL,R,1,1,0,0,4.389456801166697,5.591987503616745,0.1925925925925926
24462,93.8,G000558,R000592,Brett Guthrie,RepGuthrie,R,Todd Rokita,ToddRokita,R,1,1,0,1,2.9781624754404916,5.833642860943816,0.2076923076923077
24463,97.68,G000558,R000607,Brett Guthrie,RepGuthrie,R,Francis Rooney,RepRooney,R,1,0,0,0,11.832140737012345,1.187332565232835,0.0967741935483871
24464,96.22,G000558,R000583,Brett Guthrie,RepGuthrie,R,Tom Rooney,TomRooney,R,1,1,0,0,11.217807226557047,4.128272851468029,0.1919191919191919
24465,85.99,G000558,R000435,Brett Guthrie,RepGuthrie,R,Ileana Ros-Lehtinen,RosLehtinen,R,0,0,0,0,13.136719406602133,0.6412130720451091,0.075
24466,93.38,G000558,R000580,Brett Guthrie,RepGuthrie,R,Peter Roskam,PeterRoskam,R,1,1,0,1,4.997653049225124,5.613608162945986,0.203125
24467,99.13,G000558,R000593,Brett Guthrie,RepGuthrie,R,Dennis Ross,RepDennisRoss,R,1,1,0,0,10.162414517671335,5.400571603413784,0.21739130434782608
24468,96.56,G000558,R000598,Brett Guthrie,RepGuthrie,R,Keith Rothfus,KeithRothfus,R,1,1,0,0,7.111419051860866,2.25440238624742,0.13095238095238096
24474,87.72,G000558,S000051,Brett Guthrie,RepGuthrie,R,Mark Sanford,RepSanfordSC,R,1,1,0,0,7.517502084030657,4.1778111423436535,0.2405063291139241
24477,96.55,G000558,S001189,Brett Guthrie,RepGuthrie,R,Austin Scott,AustinScottGA08,R,1,1,0,0,6.289424963380284,3.597172902486223,0.17894736842105266
24478,95.11,G000558,S000244,Brett Guthrie,RepGuthrie,R,F. Sensenbrenner,JimPressOffice,R,1,0,0,0,6.208546027871018,0.9931234134457682,0.09615384615384616
24489,96.85,G000558,S001192,Brett Guthrie,RepGuthrie,R,Chris Stewart,RepChrisStewart,R,1,1,0,0,26.601491588638922,3.3689419975900616,0.20512820512820512
24490,91.72,G000558,S001187,Brett Guthrie,RepGuthrie,R,Steve Stivers,RepSteveStivers,R,1,1,0,1,3.8254794257903617,3.737806903535456,0.2
24491,96.92,G000558,T000477,Brett Guthrie,RepGuthrie,R,Scott Taylor,RepScottTaylor,R,1,0,0,1,10.072471257532433,0.0,0.0
24494,97.66,G000558,T000238,Brett Guthrie,RepGuthrie,R,William Thornberry,MacTXPress,R,1,1,0,0,14.875619215102176,0.7992894764162017,0.06557377049180327
24496,96.41,G000558,T000475,Brett Guthrie,RepGuthrie,R,Dave Trott,repdavetrott,R,1,1,0,0,5.600401729325373,3.7825672756295217,0.2432432432432433
24497,91.76,G000558,T000463,Brett Guthrie,RepGuthrie,R,Michael Turner,RepMikeTurner,R,1,1,0,1,2.968666249915313,5.572908441061064,0.2280701754385965
24499,92.44,G000558,V000129,Brett Guthrie,RepGuthrie,R,David Valadao,RepDavidValadao,R,1,0,0,0,33.89387417711185,1.0569053013772265,0.09090909090909093
24500,97.69,G000558,W000812,Brett Guthrie,RepGuthrie,R,Ann Wagner,RepAnnWagner,R,0,1,0,1,4.668904042731485,4.450857959739752,0.19626168224299065
24503,97.05,G000558,W000819,Brett Guthrie,RepGuthrie,R,Mark Walker,RepMarkWalker,R,1,1,0,0,6.689589927333798,4.882637485964752,0.2268041237113402
24504,97.66,G000558,W000813,Brett Guthrie,RepGuthrie,R,Jackie Walorski,RepWalorski,R,0,1,0,1,3.7153435003578563,4.683477258658028,0.22448979591836732
24505,98.45,G000558,W000820,Brett Guthrie,RepGuthrie,R,Mimi Walters,RepMimiWalters,R,0,1,0,0,31.91330883447668,4.990966911294801,0.22115384615384612
24506,93.83,G000558,W000814,Brett Guthrie,RepGuthrie,R,Randy Weber,TXRandy14,R,1,0,0,0,12.033678442924831,3.882939846981981,0.2
24507,96.92,G000558,W000806,Brett Guthrie,RepGuthrie,R,Daniel Webster,RepWebster,R,1,0,0,0,9.54020782760997,1.04176273946151,0.08928571428571429
24509,97.79,G000558,W000821,Brett Guthrie,RepGuthrie,R,Bruce Westerman,RepWesterman,R,1,1,0,0,7.946118356586777,0.19175691638021128,0.027027027027027032
24510,97.32,G000558,W000816,Brett Guthrie,RepGuthrie,R,Roger Williams,RepRWilliams,R,1,0,0,0,13.274808042811468,4.241255032244259,0.2352941176470588
24512,95.2,G000558,W000804,Brett Guthrie,RepGuthrie,R,Robert Wittman,RobWittman,R,1,1,0,1,8.945715394853751,5.214061166020672,0.21238938053097345
24515,94.2,G000558,Y000063,Brett Guthrie,RepGuthrie,R,Kevin Yoder,RepKevinYoder,R,1,0,0,0,8.907820174985694,6.266081115234527,0.2230769230769231
24516,94.98,G000558,Y000065,Brett Guthrie,RepGuthrie,R,Ted Yoho,RepTedYoho,R,1,1,0,0,8.786640442332471,1.918893788837737,0.11842105263157895
24517,96.47,G000558,Y000066,Brett Guthrie,RepGuthrie,R,David Young,RepDavidYoung,R,1,1,0,0,9.394267699975929,1.0010272526329855,0.13513513513513514
24519,93.21,G000558,Z000017,Brett Guthrie,RepGuthrie,R,Lee Zeldin,RepLeeZeldin,R,1,0,0,0,13.731597918976016,5.2084283697504485,0.2222222222222222
24561,96.57,H001078,L000576,Karen Handel,RepKHandel,R,Billy Long,USRepLong,R,0,1,0,0,9.81522564904613,0.7947599094441746,0.03508771929824561
24570,76.8,H001078,M001184,Karen Handel,RepKHandel,R,Thomas Massie,RepThomasMassie,R,0,1,0,0,4.561312591933661,1.0485293702294591,0.07692307692307693
24576,88.95,H001078,M001180,Karen Handel,RepKHandel,R,David McKinley,RepMcKinley,R,0,0,0,0,6.742888976982945,0.8022675590908788,0.03883495145631068
24581,96.74,H001078,M001201,Karen Handel,RepKHandel,R,Paul Mitchell,RepPaulMitchell,R,0,1,0,0,9.409407622062673,0.8171669620346853,0.06779661016949153
24590,94.73,H001078,P000601,Karen Handel,RepKHandel,R,Steven Palazzo,CongPalazzo,R,0,1,0,0,5.592537454776468,0.8183164801748081,0.054054054054054064
24600,93.64,H001078,R000601,Karen Handel,RepKHandel,R,John Ratcliffe,RepRatcliffe,R,0,1,0,0,11.081175502859036,0.8545004583990882,0.04878048780487805
24647,91.02,H001078,V000129,Karen Handel,RepKHandel,R,David Valadao,RepDavidValadao,R,0,0,0,0,35.5663133723916,0.5886606178886084,0.10344827586206896
24657,95.93,H001078,W000821,Karen Handel,RepKHandel,R,Bruce Westerman,RepWesterman,R,0,1,0,0,8.869821310558084,0.19175691638021128,0.1111111111111111
24668,93.9,H001045,H001052,Gregg Harper,GreggHarper,R,Andy Harris,RepAndyHarrisMD,R,1,1,0,0,15.377332343957193,8.134088620068445,0.3333333333333333
24671,91.98,H001045,H001056,Gregg Harper,GreggHarper,R,Jaime Herrera Beutler,HerreraBeutler,R,0,0,0,0,35.43509973168324,9.261847065117811,0.4673913043478261
24673,97.51,H001045,H001077,Gregg Harper,GreggHarper,R,Clay Higgins,RepClayHiggins,R,1,1,0,1,3.4041472297837654,0.1938339370295664,0.011627906976744186
24683,92.77,H001045,J000297,Gregg Harper,GreggHarper,R,Evan Jenkins,RepEvanJenkins,R,1,1,0,0,10.4208738166297,9.743444093565824,0.3622047244094488
24685,96.23,H001045,J000299,Gregg Harper,GreggHarper,R,Mike Johnson,RepMikeJohnson,R,1,0,0,1,3.453364112231504,3.269430861371818,0.14814814814814814
24687,96.56,H001045,J000174,Gregg Harper,GreggHarper,R,Sam Johnson,SamsPressShop,R,1,0,0,0,6.976350907799173,5.152413929792849,0.2637362637362637
24694,94.16,H001045,K000210,Gregg Harper,GreggHarper,R,Peter King,RepPeteKing,R,1,0,0,0,18.606185871837415,1.3088192179013316,0.07228915662650602
24695,95.37,H001045,K000362,Gregg Harper,GreggHarper,R,Steve King,SteveKingIA,R,1,1,0,0,11.690937181694775,1.9870364869593276,0.10344827586206896
24697,94.25,H001045,K000387,Gregg Harper,GreggHarper,R,Steve Knight,SteveKnight25,R,1,0,0,0,28.66637123085797,0.18909786404425666,0.012195121951219513
24700,92.81,H001045,L000585,Gregg Harper,GreggHarper,R,Darin LaHood,RepLaHood,R,1,0,0,0,8.22162767264166,3.2932765627734346,0.16326530612244894
24702,95.93,H001045,L000564,Gregg Harper,GreggHarper,R,Doug Lamborn,RepDLamborn,R,1,1,0,0,17.02501620397354,9.772377357113236,0.3739837398373984
24706,95.2,H001045,L000587,Gregg Harper,GreggHarper,R,Jason Lewis,RepJasonLewis,R,1,1,0,0,12.8555324896592,0.5828721513206733,0.033707865168539325
24707,85.36,H001045,L000554,Gregg Harper,GreggHarper,R,Frank LoBiondo,RepLoBiondo,R,1,0,0,0,16.618198524944457,0.8055964925178031,0.047058823529411764
24711,97.64,H001045,L000491,Gregg Harper,GreggHarper,R,Frank Lucas,RepFrankLucas,R,1,1,0,0,9.988684377606617,2.18505043120042,0.11494252873563217
24712,98.2,H001045,L000569,Gregg Harper,GreggHarper,R,Blaine Luetkemeyer,RepBlainePress,R,1,1,0,0,6.8110580896669335,4.260427760072413,0.20833333333333331
24713,90.96,H001045,M001193,Gregg Harper,GreggHarper,R,Tom MacArthur,RepTomMacArthur,R,1,1,0,0,17.129393050930055,3.9690579984136023,0.18095238095238092
24717,79.93,H001045,M001184,Gregg Harper,GreggHarper,R,Thomas Massie,RepThomasMassie,R,1,0,0,0,8.43343591802098,6.387396306971338,0.25
24720,97.25,H001045,M001157,Gregg Harper,GreggHarper,R,Michael McCaul,RepMcCaul,R,1,1,0,0,7.161159006021372,3.0748071449637697,0.14893617021276595
24725,92.36,H001045,M001197,Gregg Harper,GreggHarper,R,Martha McSally,RepMcSally,R,0,1,0,0,20.224518044837644,6.060828965819128,0.2612612612612613
24728,96.85,H001045,M001201,Gregg Harper,GreggHarper,R,Paul Mitchell,RepPaulMitchell,R,1,1,0,0,13.16435854819695,5.5858248044033765,0.2432432432432433
24732,96.65,H001045,N000189,Gregg Harper,GreggHarper,R,Dan Newhouse,RepNewhouse,R,1,1,0,0,33.643528616901996,8.935212834318596,0.35294117647058826
24736,97.48,H001045,O000168,Gregg Harper,GreggHarper,R,Pete Olson,RepPeteOlson,R,1,1,0,0,6.453366910034232,11.92378900580575,0.4824561403508772
24738,94.32,H001045,P000609,Gregg Harper,GreggHarper,R,Gary Palmer,USRepGaryPalmer,R,1,1,0,1,3.267614535126538,7.576256347341268,0.2748091603053435
24742,93.84,H001045,P000606,Gregg Harper,GreggHarper,R,Robert Pittenger,RepPittenger,R,1,1,0,0,10.581847017840833,11.22235081998049,0.4140625
24747,93.2,H001045,R000601,Gregg Harper,GreggHarper,R,John Ratcliffe,RepRatcliffe,R,1,1,0,0,5.817371286052704,5.887645987274909,0.21052631578947367
24748,91.49,H001045,R000585,Gregg Harper,GreggHarper,R,Tom Reed,RepTomReed,R,1,0,0,0,15.811186491760981,10.69798448026022,0.42372881355932196
24751,95.61,H001045,R000597,Gregg Harper,GreggHarper,R,Tom Rice,RepTomRice,R,1,1,0,0,10.4160557379876,12.163216593210564,0.4253731343283582
24754,97.74,H001045,R000395,Gregg Harper,GreggHarper,R,Harold Rogers,RepHalRogers,R,1,0,0,0,8.199967962953423,7.099814083080018,0.35106382978723405
24758,96.66,H001045,R000607,Gregg Harper,GreggHarper,R,Francis Rooney,RepRooney,R,1,1,0,0,9.655418808550973,2.4946383115645374,0.11650485436893206
24760,86.72,H001045,R000435,Gregg Harper,GreggHarper,R,Ileana Ros-Lehtinen,RosLehtinen,R,0,1,0,0,11.370964188128589,1.2067102824736935,0.07142857142857142
24763,96.41,H001045,R000598,Gregg Harper,GreggHarper,R,Keith Rothfus,KeithRothfus,R,1,1,0,0,13.251915280969575,7.173589512793582,0.3148148148148148
24769,86.33,H001045,S000051,Gregg Harper,GreggHarper,R,Mark Sanford,RepSanfordSC,R,1,1,0,0,9.58504055772934,5.599668723894934,0.2288135593220339
24772,95.95,H001045,S001189,Gregg Harper,GreggHarper,R,Austin Scott,AustinScottGA08,R,1,0,0,0,6.283924158906308,10.251100483910019,0.4324324324324325
24773,94.27,H001045,S000244,Gregg Harper,GreggHarper,R,F. Sensenbrenner,JimPressOffice,R,1,0,0,0,11.247693835070733,2.9672813051777016,0.15555555555555556
24783,93.6,H001045,S001196,Gregg Harper,GreggHarper,R,Elise Stefanik,RepStefanik,R,0,0,0,0,19.366165122311845,10.758154968333645,0.34965034965034963
24784,96.36,H001045,S001192,Gregg Harper,GreggHarper,R,Chris Stewart,RepChrisStewart,R,1,1,0,0,23.803840648334926,6.343490402582423,0.2702702702702703
24786,96.12,H001045,T000477,Gregg Harper,GreggHarper,R,Scott Taylor,RepScottTaylor,R,1,0,0,0,14.810291988345973,0.0,0.0
24789,97.97,H001045,T000238,Gregg Harper,GreggHarper,R,William Thornberry,MacTXPress,R,1,1,0,0,11.244370171319344,3.2047483499776566,0.15463917525773194
24791,97.54,H001045,T000475,Gregg Harper,GreggHarper,R,Dave Trott,repdavetrott,R,1,1,0,0,12.246718273733988,6.405362948861763,0.28703703703703703
24794,93.49,H001045,V000129,Gregg Harper,GreggHarper,R,David Valadao,RepDavidValadao,R,1,0,0,0,30.391555062302643,2.2774963947031392,0.11458333333333333
24795,97.2,H001045,W000812,Gregg Harper,GreggHarper,R,Ann Wagner,RepAnnWagner,R,0,1,0,0,6.636494437895854,12.50421894356526,0.4957264957264957
24798,95.64,H001045,W000819,Gregg Harper,GreggHarper,R,Mark Walker,RepMarkWalker,R,1,0,0,0,11.00915787315089,7.934990191399965,0.296875
24799,97.41,H001045,W000813,Gregg Harper,GreggHarper,R,Jackie Walorski,RepWalorski,R,0,1,0,0,9.869615623479493,11.999558219974348,0.5045045045045045
24800,97.76,H001045,W000820,Gregg Harper,GreggHarper,R,Mimi Walters,RepMimiWalters,R,0,1,0,0,27.989413953468922,8.640953878855115,0.3082706766917293
24801,93.19,H001045,W000814,Gregg Harper,GreggHarper,R,Randy Weber,TXRandy14,R,1,1,0,0,5.7723555304731615,8.596177957484006,0.3478260869565217
24804,96.87,H001045,W000821,Gregg Harper,GreggHarper,R,Bruce Westerman,RepWesterman,R,1,0,0,1,4.122513079860553,0.4108462491943261,0.024096385542168683
24805,96.17,H001045,W000816,Gregg Harper,GreggHarper,R,Roger Williams,RepRWilliams,R,1,1,0,0,8.097398351943978,8.617956097273494,0.35714285714285715
24806,97.64,H001045,W000795,Gregg Harper,GreggHarper,R,Joe Wilson,RepJoeWilson,R,1,1,0,0,8.514344088528153,4.933842551643699,0.25
24812,95.87,H001045,Y000066,Gregg Harper,GreggHarper,R,David Young,RepDavidYoung,R,1,0,0,0,10.415410219800963,0.9979352380027868,0.05952380952380953
24814,92.69,H001045,Z000017,Gregg Harper,GreggHarper,R,Lee Zeldin,RepLeeZeldin,R,1,0,0,0,19.23412001539533,7.7758254763573325,0.2605633802816901
24817,89.02,H001052,H001056,Andy Harris,RepAndyHarrisMD,R,Jaime Herrera Beutler,HerreraBeutler,R,0,0,0,0,46.82397146546526,5.274177046237702,0.2551020408163265
24819,95.18,H001052,H001077,Andy Harris,RepAndyHarrisMD,R,Clay Higgins,RepClayHiggins,R,1,1,0,0,18.7419558044032,0.1938339370295664,0.013513513513513514
24830,90.64,H001052,J000290,Andy Harris,RepAndyHarrisMD,R,Lynn Jenkins,RepLynnJenkins,R,0,1,0,0,19.482835414030053,6.641258314227028,0.28440366972477066
24831,95.49,H001052,J000299,Andy Harris,RepAndyHarrisMD,R,Mike Johnson,RepMikeJohnson,R,1,0,0,0,18.60988110958928,4.26631549988591,0.21739130434782608
24833,96.26,H001052,J000174,Andy Harris,RepAndyHarrisMD,R,Sam Johnson,SamsPressShop,R,1,0,0,0,21.428052936540453,3.3899263260670187,0.1839080459770115
24836,88.38,H001052,J000295,Andy Harris,RepAndyHarrisMD,R,Dave Joyce,RepDaveJoyce,R,1,1,0,0,5.730526657650281,9.29270983231084,0.38738738738738737
24840,88.53,H001052,K000210,Andy Harris,RepAndyHarrisMD,R,Peter King,RepPeteKing,R,1,0,0,0,3.259138601775576,0.8336258478478479,0.0547945205479452
24841,94.86,H001052,K000362,Andy Harris,RepAndyHarrisMD,R,Steve King,SteveKingIA,R,1,1,0,0,19.06392641175624,1.2617897310199333,0.07692307692307693
