,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,party_x,fullname_2,twitter_account_2,party_y,same_gender,same_age,same_state,neighborState,distance,ademic,jaccard
14441,92.7,F000455,M001185,Marcia Fudge,RepMarciaFudge,D,Sean Maloney,RepSeanMaloney,D,0,0,0,0,7.5091741633157625,13.138722412799785,0.5
14444,92.61,F000455,M001143,Marcia Fudge,RepMarciaFudge,D,Betty McCollum,BettyMcCollum04,D,1,1,0,0,11.956266981244257,12.381575240232722,0.5238095238095238
14445,94.27,F000455,M001200,Marcia Fudge,RepMarciaFudge,D,A. McEachin,RepMcEachin,D,0,1,0,0,6.249379201991707,9.356309189463925,0.3888888888888889
14452,85.24,F000455,M001202,Marcia Fudge,RepMarciaFudge,D,Stephanie Murphy,RepStephMurphy,D,1,0,0,0,12.687482407684536,8.077270521505842,0.3272727272727273
14455,96.67,F000455,N000015,Marcia Fudge,RepMarciaFudge,D,Richard Neal,RepRichardNeal,D,0,1,0,0,8.784442649854991,1.8673182173467284,0.08163265306122447
14460,90.78,F000455,O000170,Marcia Fudge,RepMarciaFudge,D,Beto O'Rourke,RepBetoORourke,D,0,0,0,0,26.46131489326315,1.7105895752607398,0.07368421052631577
14463,94.43,F000455,P000096,Marcia Fudge,RepMarciaFudge,D,Bill Pascrell,BillPascrell,D,0,0,0,0,7.533299271900736,1.804943660161536,0.08421052631578947
14467,87.79,F000455,P000608,Marcia Fudge,RepMarciaFudge,D,Scott Peters,RepScottPeters,D,0,1,0,0,36.52918861458801,6.908684048424551,0.29245283018867924
14478,90.18,F000455,R000608,Marcia Fudge,RepMarciaFudge,D,Jacky Rosen,RepJackyRosen,D,1,1,0,0,33.99538438447737,0.6608722489552235,0.030927835051546393
14481,90.29,F000455,R000576,Marcia Fudge,RepMarciaFudge,D,C.A. Dutch Ruppersberger,Call_Me_Dutch,D,0,1,0,0,5.493224481905527,10.727939858363248,0.4485981308411215
14493,94.25,F000455,S000248,Marcia Fudge,RepMarciaFudge,D,José Serrano,RepJoseSerrano,D,0,1,0,0,7.717839077070522,9.415973264821393,0.42424242424242425
14496,91.07,F000455,S000344,Marcia Fudge,RepMarciaFudge,D,Brad Sherman,BradSherman,D,0,1,0,0,37.6444068687989,13.351143164720481,0.5315315315315315
14498,95.51,F000455,S001165,Marcia Fudge,RepMarciaFudge,D,Albio Sires,RepSires,D,0,1,0,0,7.506285128082885,5.3555846304538015,0.25
14499,92.02,F000455,S000510,Marcia Fudge,RepMarciaFudge,D,Adam Smith,RepAdamSmith,D,0,0,0,0,41.110999866198895,9.23205731053466,0.3904761904761905
14504,93.55,F000455,T000472,Marcia Fudge,RepMarciaFudge,D,Mark Takano,RepMarkTakano,D,0,1,0,0,36.48758131025414,4.345961853909643,0.20408163265306126
14509,93.79,F000455,T000474,Marcia Fudge,RepMarciaFudge,D,Norma Torres,NormaJTorres,D,1,0,0,0,36.736279661905606,5.928286254086148,0.27
14518,94.28,F000455,W000187,Marcia Fudge,RepMarciaFudge,D,Maxine Waters,MaxineWaters,D,1,0,0,0,37.49677871237175,0.6448216817561949,0.03296703296703297
14522,93.15,F000455,Y000062,Marcia Fudge,RepMarciaFudge,D,John Yarmuth,RepJohnYarmuth,D,0,1,0,1,5.194400232304464,6.896024078676519,0.3263157894736842
14525,91.74,G000571,G000585,Tulsi Gabbard,TulsiPress,D,Jimmy Gomez,RepJimmyGomez,D,0,1,0,1,40.52409428517355,1.7537357268215312,0.10810810810810813
14528,94.03,G000571,G000553,Tulsi Gabbard,TulsiPress,D,Al Green,RepAlGreen,D,0,0,0,0,61.53932032514646,2.997174048033115,0.13829787234042554
14533,90.97,G000571,H000324,Tulsi Gabbard,TulsiPress,D,Alcee Hastings,RepHastingsFL,D,0,0,0,0,75.9846749864798,1.3240097269068578,0.10714285714285714
14535,93.09,G000571,H001038,Tulsi Gabbard,TulsiPress,D,Brian Higgins,RepBrianHiggins,D,0,0,0,0,80.73734473645501,2.7015959207118088,0.22641509433962265
14548,93.02,G000571,K000389,Tulsi Gabbard,TulsiPress,D,Ro Khanna,RepRoKhanna,D,0,1,0,1,38.422580754773826,1.7235598761437514,0.1038961038961039
14550,96.62,G000571,K000380,Tulsi Gabbard,TulsiPress,D,Dan Kildee,RepDanKildee,D,0,0,0,0,76.23247969484032,2.424036483335829,0.12359550561797752
14552,88.26,G000571,K000188,Tulsi Gabbard,TulsiPress,D,Ron Kind,RepRonKind,D,0,0,0,0,69.60716650661453,1.5592768161858912,0.15217391304347827
14558,92.56,G000571,L000557,Tulsi Gabbard,TulsiPress,D,John Larson,RepJohnLarson,D,0,0,0,0,86.25451815021934,2.463221054650253,0.14102564102564102
14569,94.22,G000571,L000480,Tulsi Gabbard,TulsiPress,D,Nita Lowey,NitaLowey,D,1,0,0,0,85.01682682618345,4.050241968130728,0.1651376146788991
14574,94.44,G000571,M000087,Tulsi Gabbard,TulsiPress,D,Carolyn Maloney,RepMaloney,D,1,0,0,0,84.87906529897332,3.588412922176361,0.19047619047619047
14579,95.39,G000571,M001166,Tulsi Gabbard,TulsiPress,D,Jerry McNerney,RepMcNerney,D,0,0,0,1,39.26683364446113,3.1147446926059135,0.19718309859154928
14584,88.99,G000571,M001202,Tulsi Gabbard,TulsiPress,D,Stephanie Murphy,RepStephMurphy,D,1,1,0,0,75.53998671115376,1.7292208611544102,0.11594202898550725
14588,91.5,G000571,N000127,Tulsi Gabbard,TulsiPress,D,Rick Nolan,USRepRickNolan,D,0,0,0,0,68.69692762258667,3.0970114120112493,0.2028985507246377
14592,95.87,G000571,O000170,Tulsi Gabbard,TulsiPress,D,Beto O'Rourke,RepBetoORourke,D,0,1,0,0,51.36336679648205,0.461829045954368,0.06451612903225806
14598,94.31,G000571,P000593,Tulsi Gabbard,TulsiPress,D,Ed Perlmutter,RepPerlmutter,D,0,0,0,0,54.88857297300967,2.6539375838309702,0.1791044776119403
14599,87.63,G000571,P000608,Tulsi Gabbard,TulsiPress,D,Scott Peters,RepScottPeters,D,0,0,0,1,41.18644703809944,2.684936165521372,0.21428571428571427
14610,88.52,G000571,R000608,Tulsi Gabbard,TulsiPress,D,Jacky Rosen,RepJackyRosen,D,1,0,0,0,44.01953522251358,0.2023618696943225,0.03333333333333333
14620,93.04,G000571,S001150,Tulsi Gabbard,TulsiPress,D,Adam Schiff,RepAdamSchiff,D,0,0,0,1,40.524890302326774,3.4074234915084016,0.1948051948051948
14622,85.27,G000571,S001180,Tulsi Gabbard,TulsiPress,D,Kurt Schrader,RepSchrader,D,0,0,0,0,41.430297451470345,2.6340956140845657,0.16666666666666666
14641,93.15,G000571,T000474,Tulsi Gabbard,TulsiPress,D,Norma Torres,NormaJTorres,D,1,0,0,1,41.116142587995526,1.0559518706328308,0.09433962264150944
14644,89.56,G000571,V000131,Tulsi Gabbard,TulsiPress,D,Marc Veasey,RepVeasey,D,0,0,0,0,60.52684913853518,3.861813658519116,0.1588785046728972
14645,89.03,G000571,V000132,Tulsi Gabbard,TulsiPress,D,Filemon Vela,RepFilemonVela,D,0,0,0,0,59.1207826110879,1.7307981108152304,0.13114754098360654
14646,92.35,G000571,V000081,Tulsi Gabbard,TulsiPress,D,Nydia Velázquez,NydiaVelazquez,D,1,0,0,0,84.86580630986302,3.38016267377106,0.1744186046511628
14650,94.5,G000571,W000187,Tulsi Gabbard,TulsiPress,D,Maxine Waters,MaxineWaters,D,1,0,0,1,40.36474232992681,0.20544281918875867,0.04166666666666666
14651,90.62,G000571,W000822,Tulsi Gabbard,TulsiPress,D,Bonnie Watson Coleman,RepBonnie,D,1,0,0,0,84.18560270870124,2.6238576589374407,0.14634146341463414
14658,83.45,G000574,G000583,Ruben Gallego,RepRubenGallego,D,Josh Gottheimer,RepJoshG,D,1,1,0,0,38.261146804341095,1.5059232545652297,0.06382978723404255
14664,94.35,G000574,H000324,Ruben Gallego,RepRubenGallego,D,Alcee Hastings,RepHastingsFL,D,1,0,0,0,32.30285149905077,7.00856492615678,0.31313131313131315
14666,94.81,G000574,H001038,Ruben Gallego,RepRubenGallego,D,Brian Higgins,RepBrianHiggins,D,1,0,0,0,34.61640673382773,6.180660551085994,0.26666666666666666
14676,93.66,G000574,K000375,Ruben Gallego,RepRubenGallego,D,Bill Keating,USRepKeating,D,1,0,0,0,42.337387420729925,0.8906566238430391,0.043478260869565216
14683,89.98,G000574,K000188,Ruben Gallego,RepRubenGallego,D,Ron Kind,RepRonKind,D,1,0,0,0,23.723256228383786,4.912636982568086,0.2222222222222222
14687,94.6,G000574,L000559,Ruben Gallego,RepRubenGallego,D,Jim Langevin,JimLangevin,D,1,0,0,0,41.32092931513307,9.248988833876616,0.3818181818181817
14688,93.77,G000574,L000560,Ruben Gallego,RepRubenGallego,D,Rick Larsen,RepRickLarsen,D,1,0,0,0,18.180340221674488,7.526658434454412,0.3207547169811321
14689,94.59,G000574,L000557,Ruben Gallego,RepRubenGallego,D,John Larson,RepJohnLarson,D,1,0,0,0,40.20184965895669,8.44974920877866,0.3193277310924369
14696,88.36,G000574,L000563,Ruben Gallego,RepRubenGallego,D,Daniel Lipinski,RepLipinski,D,1,0,0,0,25.589336688662033,5.09062358189276,0.23
14705,95.26,G000574,M000087,Ruben Gallego,RepRubenGallego,D,Carolyn Maloney,RepMaloney,D,0,0,0,0,38.864435792908544,11.10721169639671,0.42372881355932196
14710,93.77,G000574,M001166,Ruben Gallego,RepRubenGallego,D,Jerry McNerney,RepMcNerney,D,1,0,0,1,10.265300383257408,9.064866762158001,0.36607142857142855
14712,95.42,G000574,M001188,Ruben Gallego,RepRubenGallego,D,Grace Meng,RepGraceMeng,D,0,1,0,0,38.98612028163584,5.8891742529364315,0.2452830188679245
14713,94.09,G000574,M001160,Ruben Gallego,RepRubenGallego,D,Gwen Moore,RepGwenMoore,D,0,0,0,0,26.017792845318645,10.846504827230456,0.4336283185840708
14718,95.14,G000574,N000015,Ruben Gallego,RepRubenGallego,D,Richard Neal,RepRichardNeal,D,1,0,0,0,40.25706688077115,1.338206789611838,0.060606060606060615
14719,93.21,G000574,N000127,Ruben Gallego,RepRubenGallego,D,Rick Nolan,USRepRickNolan,D,1,0,0,0,23.45625919283308,10.141874437534476,0.4380952380952381
14723,92.01,G000574,O000170,Ruben Gallego,RepRubenGallego,D,Beto O'Rourke,RepBetoORourke,D,1,1,0,0,6.04524636447339,1.9294028424725629,0.08602150537634409
14730,86.34,G000574,P000608,Ruben Gallego,RepRubenGallego,D,Scott Peters,RepScottPeters,D,1,0,0,1,5.030597713777518,6.93078545661899,0.29523809523809524
14740,93.58,G000574,R000588,Ruben Gallego,RepRubenGallego,D,Cedric Richmond,RepRichmond,D,1,1,0,0,21.7739532378094,6.585650025022148,0.29411764705882354
14741,89.52,G000574,R000608,Ruben Gallego,RepRubenGallego,D,Jacky Rosen,RepJackyRosen,D,0,0,0,1,3.7777656886126536,1.464318750818261,0.06451612903225806
14761,94.88,G000574,S001165,Ruben Gallego,RepRubenGallego,D,Albio Sires,RepSires,D,1,0,0,0,38.702239755927785,3.744779778438049,0.16666666666666666
14777,95.16,G000574,V000081,Ruben Gallego,RepRubenGallego,D,Nydia Velázquez,NydiaVelazquez,D,0,0,0,0,38.85453575480732,12.694209316722615,0.4955752212389381
14781,94.84,G000574,W000187,Ruben Gallego,RepRubenGallego,D,Maxine Waters,MaxineWaters,D,0,0,0,1,6.234265785779269,0.6448216817561949,0.03333333333333333
14786,91.13,G000559,G000585,John Garamendi,RepGaramendi,D,Jimmy Gomez,RepJimmyGomez,D,1,0,1,0,6.285084122400836,8.675316747208724,0.319672131147541
14788,84.25,G000559,G000583,John Garamendi,RepGaramendi,D,Josh Gottheimer,RepJoshG,D,1,0,0,0,47.51045236418769,1.2055565711214036,0.04716981132075472
14794,92.86,G000559,H000324,John Garamendi,RepGaramendi,D,Alcee Hastings,RepHastingsFL,D,1,1,0,0,43.3787731793456,5.68509932812538,0.22608695652173916
14801,91.8,G000559,J000298,John Garamendi,RepGaramendi,D,Pramila Jayapal,RepJayapal,D,0,0,0,0,8.56724490095586,11.554433878086204,0.4112903225806452
14806,93.46,G000559,K000375,John Garamendi,RepGaramendi,D,Bill Keating,USRepKeating,D,1,1,0,0,51.559225064555775,0.9271453437704026,0.03883495145631068
14809,92.58,G000559,K000389,John Garamendi,RepGaramendi,D,Ro Khanna,RepRoKhanna,D,1,0,1,0,1.5975556180592732,9.331207662729636,0.3442622950819672
14810,92.05,G000559,K000390,John Garamendi,RepGaramendi,D,Ruben Kihuen,RepKihuen,D,1,0,0,1,6.164683353643973,4.621888920707532,0.1794871794871795
14812,92.74,G000559,K000381,John Garamendi,RepGaramendi,D,Derek Kilmer,RepDerekKilmer,D,1,0,0,0,8.692784083014901,4.2782987394605705,0.1792452830188679
14813,89.66,G000559,K000188,John Garamendi,RepGaramendi,D,Ron Kind,RepRonKind,D,1,0,0,0,31.582306623318008,6.253703212354227,0.2571428571428571
14815,95.5,G000559,K000382,John Garamendi,RepGaramendi,D,Ann Kuster,RepAnnieKuster,D,0,0,0,0,50.5970075235186,11.158928824152753,0.4622641509433962
14818,94.85,G000559,L000560,John Garamendi,RepGaramendi,D,Rick Larsen,RepRickLarsen,D,1,0,0,0,9.332986291562767,9.72442931530094,0.39814814814814814
14820,94.53,G000559,L000581,John Garamendi,RepGaramendi,D,Brenda Lawrence,RepLawrence,D,0,0,0,0,39.04713033573586,10.498481852526794,0.4272727272727273
14821,91.73,G000559,L000586,John Garamendi,RepGaramendi,D,Al Lawson,RepAlLawsonJr,D,1,1,0,0,39.70897029111965,4.6027366444885525,0.1875
14826,91.85,G000559,L000563,John Garamendi,RepGaramendi,D,Daniel Lipinski,RepLipinski,D,1,0,0,0,34.29967556825364,6.037582105550388,0.2523364485981308
14833,91.64,G000559,L000562,John Garamendi,RepGaramendi,D,Stephen Lynch,RepStephenLynch,D,1,0,0,0,51.16936688211665,12.060515070788819,0.4732142857142857
14834,90.72,G000559,M001185,John Garamendi,RepGaramendi,D,Sean Maloney,RepSeanMaloney,D,1,0,0,0,48.07202724435625,13.680546142202088,0.4838709677419355
14838,94.58,G000559,M001200,John Garamendi,RepGaramendi,D,A. McEachin,RepMcEachin,D,1,0,0,0,44.97977634224312,8.81864265629226,0.3333333333333333
14842,95.53,G000559,M001188,John Garamendi,RepGaramendi,D,Grace Meng,RepGraceMeng,D,0,0,0,0,48.29974768189272,7.661938961135576,0.3
14844,94.08,G000559,M001196,John Garamendi,RepGaramendi,D,Seth Moulton,teammoulton,D,1,0,0,0,51.24694237665529,7.515275537946778,0.3142857142857143
14845,88.73,G000559,M001202,John Garamendi,RepGaramendi,D,Stephanie Murphy,RepStephMurphy,D,0,0,0,0,42.137620825849574,7.372568906618486,0.2682926829268293
14848,93.18,G000559,N000015,John Garamendi,RepGaramendi,D,Richard Neal,RepRichardNeal,D,1,1,0,0,49.346628618636046,1.8783976086934115,0.07407407407407407
14853,94.9,G000559,O000170,John Garamendi,RepGaramendi,D,Beto O'Rourke,RepBetoORourke,D,1,0,0,0,17.362707422801613,1.6452741311757606,0.06666666666666668
14856,94.77,G000559,P000096,John Garamendi,RepGaramendi,D,Bill Pascrell,BillPascrell,D,1,1,0,0,48.05487099198486,1.6392289980092745,0.0660377358490566
14870,91.33,G000559,R000588,John Garamendi,RepGaramendi,D,Cedric Richmond,RepRichmond,D,1,0,0,0,32.74187066429718,7.648878712502896,0.3119266055045872
14871,89.64,G000559,R000608,John Garamendi,RepGaramendi,D,Jacky Rosen,RepJackyRosen,D,0,0,0,1,7.7199092141778065,0.4195091106459484,0.018518518518518517
14898,93.12,G000559,T000193,John Garamendi,RepGaramendi,D,Bennie Thompson,BennieGThompson,D,1,1,0,0,32.278373611525154,8.448988617511537,0.3392857142857143
14902,94.33,G000559,T000474,John Garamendi,RepGaramendi,D,Norma Torres,NormaJTorres,D,0,0,1,0,6.718063451916863,6.351185402596094,0.2568807339449541
14904,92.67,G000559,V000130,John Garamendi,RepGaramendi,D,Juan Vargas,RepJuanVargas,D,1,0,1,0,8.925919581826012,4.932625772220566,0.20952380952380956
14906,90.16,G000559,V000132,John Garamendi,RepGaramendi,D,Filemon Vela,RepFilemonVela,D,1,0,0,0,26.947839645614337,8.042651048853159,0.32142857142857145
14911,94.47,G000559,W000187,John Garamendi,RepGaramendi,D,Maxine Waters,MaxineWaters,D,0,1,1,0,6.356628870648164,0.6448216817561949,0.0297029702970297
14912,91.13,G000559,W000822,John Garamendi,RepGaramendi,D,Bonnie Watson Coleman,RepBonnie,D,0,1,0,0,47.540935209459974,10.72814733738965,0.384
14915,95.79,G000559,Y000062,John Garamendi,RepGaramendi,D,John Yarmuth,RepJohnYarmuth,D,1,1,0,0,36.40841458153951,7.000961174758553,0.29523809523809524
14937,93.82,G000585,K000379,Jimmy Gomez,RepJimmyGomez,D,Joseph Kennedy,RepJoeKennedy,D,1,1,0,0,47.657448962008274,7.066822067604407,0.29245283018867924
14940,92.43,G000585,K000380,Jimmy Gomez,RepJimmyGomez,D,Dan Kildee,RepDanKildee,D,1,0,0,0,35.76464549595437,9.237390808697112,0.42268041237113396
14946,94.32,G000585,L000559,Jimmy Gomez,RepJimmyGomez,D,Jim Langevin,JimLangevin,D,1,0,0,0,47.21520299400203,6.344472833450818,0.3118279569892473
14959,93.51,G000585,L000480,Jimmy Gomez,RepJimmyGomez,D,Nita Lowey,NitaLowey,D,0,0,0,0,44.8791171518054,11.19675201652448,0.4224137931034483
14964,94.85,G000585,M000087,Jimmy Gomez,RepJimmyGomez,D,Carolyn Maloney,RepMaloney,D,0,0,0,0,44.777551499211256,6.081980834747983,0.2545454545454545
14978,94.03,G000585,N000127,Jimmy Gomez,RepJimmyGomez,D,Rick Nolan,USRepRickNolan,D,1,0,0,0,28.320447725549013,5.894983794764543,0.2872340425531915
14982,90.54,G000585,O000170,Jimmy Gomez,RepJimmyGomez,D,Beto O'Rourke,RepBetoORourke,D,1,1,0,0,12.150129750147393,1.7466291097938185,0.109375
14999,94.55,G000585,R000588,Jimmy Gomez,RepJimmyGomez,D,Cedric Richmond,RepRichmond,D,1,1,0,0,27.910385971399805,5.079106138442392,0.2911392405063291
15000,89.89,G000585,R000608,Jimmy Gomez,RepJimmyGomez,D,Jacky Rosen,RepJackyRosen,D,0,0,0,1,3.5271597310193727,1.695296029816986,0.1129032258064516
15021,91.68,G000585,S000510,Jimmy Gomez,RepJimmyGomez,D,Adam Smith,RepAdamSmith,D,1,1,0,0,13.983267387613086,4.419653438684934,0.21052631578947367
15036,97.45,G000585,V000081,Jimmy Gomez,RepJimmyGomez,D,Nydia Velázquez,NydiaVelazquez,D,0,0,0,0,44.770088636043035,8.855531579460688,0.39
15040,93.66,G000585,W000187,Jimmy Gomez,RepJimmyGomez,D,Maxine Waters,MaxineWaters,D,0,0,1,0,0.20202067772178287,0.20544281918875867,0.016129032258064516
15045,84.26,G000581,G000583,Vicente Gonzalez,RepGonzalez,D,Josh Gottheimer,RepJoshG,D,1,1,0,0,27.120886363468927,0.21576234609177827,0.05263157894736842
15050,90.36,G000581,H001050,Vicente Gonzalez,RepGonzalez,D,Colleen Hanabusa,RepHanabusa,D,0,0,0,0,59.98903085351658,0.8917492558685871,0.05882352941176471
15051,87.57,G000581,H000324,Vicente Gonzalez,RepGonzalez,D,Alcee Hastings,RepHastingsFL,D,1,0,0,0,17.72992175289114,0.9004643392392963,0.08695652173913042
15052,90.25,G000581,H001064,Vicente Gonzalez,RepGonzalez,D,Denny Heck,RepDennyHeck,D,1,0,0,0,31.17375284139579,1.3115005596907736,0.06521739130434782
15053,90.05,G000581,H001038,Vicente Gonzalez,RepGonzalez,D,Brian Higgins,RepBrianHiggins,D,1,1,0,0,24.66487387176761,0.4253758667323307,0.0392156862745098
15055,90.09,G000581,H000874,Vicente Gonzalez,RepGonzalez,D,Steny Hoyer,WhipHoyer,D,1,0,0,0,24.055015951636467,2.071268908383507,0.06382978723404255
15056,86.4,G000581,H001068,Vicente Gonzalez,RepGonzalez,D,Jared Huffman,RepHuffman,D,1,1,0,0,28.056123490352203,1.2870488618433402,0.06315789473684211
15057,90.76,G000581,J000032,Vicente Gonzalez,RepGonzalez,D,Sheila Jackson Lee,JacksonLeeTX18,D,0,0,1,0,3.5877910564790976,1.3963505270219645,0.06382978723404255
15058,87.66,G000581,J000298,Vicente Gonzalez,RepGonzalez,D,Pramila Jayapal,RepJayapal,D,0,1,0,0,31.22099970589561,1.5807830677551646,0.09090909090909093
15060,87.5,G000581,J000288,Vicente Gonzalez,RepGonzalez,D,Hank Johnson,RepHankJohnson,D,1,0,0,0,15.402987042735289,1.542671080478672,0.09859154929577464
15062,89.2,G000581,K000009,Vicente Gonzalez,RepGonzalez,D,Marcy Kaptur,RepMarcyKaptur,D,0,0,0,0,20.70566213267127,0.8550690285638084,0.06896551724137931
15063,89.54,G000581,K000375,Vicente Gonzalez,RepGonzalez,D,Bill Keating,USRepKeating,D,1,0,0,0,30.98992943173816,0.0,0.0
15064,89.36,G000581,K000385,Vicente Gonzalez,RepGonzalez,D,Robin Kelly,RepRobinKelly,D,0,0,0,0,17.083521514020873,1.5901115384451652,0.08235294117647059
15065,90.38,G000581,K000379,Vicente Gonzalez,RepGonzalez,D,Joseph Kennedy,RepJoeKennedy,D,1,0,0,0,30.548342313426538,0.8512068745606367,0.04819277108433735
15066,88.83,G000581,K000389,Vicente Gonzalez,RepGonzalez,D,Ro Khanna,RepRoKhanna,D,1,1,0,0,25.60223983017455,1.5807830677551646,0.10606060606060606
15067,90.32,G000581,K000390,Vicente Gonzalez,RepGonzalez,D,Ruben Kihuen,RepKihuen,D,1,0,0,0,20.53072328270868,1.8058738845369435,0.20512820512820512
15068,88.0,G000581,K000380,Vicente Gonzalez,RepGonzalez,D,Dan Kildee,RepDanKildee,D,1,1,0,0,21.529364344954338,1.3650207216633865,0.07317073170731707
15069,90.26,G000581,K000381,Vicente Gonzalez,RepGonzalez,D,Derek Kilmer,RepDerekKilmer,D,1,1,0,0,32.178183928070695,0.0,0.0
15070,89.42,G000581,K000188,Vicente Gonzalez,RepGonzalez,D,Ron Kind,RepRonKind,D,1,1,0,0,17.889955689319702,0.6415933539200842,0.07894736842105263
15072,89.48,G000581,K000382,Vicente Gonzalez,RepGonzalez,D,Ann Kuster,RepAnnieKuster,D,0,0,0,0,30.99887335633865,0.6349893873728832,0.049180327868852465
15074,89.21,G000581,L000559,Vicente Gonzalez,RepGonzalez,D,Jim Langevin,JimLangevin,D,1,1,0,0,30.041752973631617,0.8523445244210092,0.05882352941176471
15075,91.11,G000581,L000560,Vicente Gonzalez,RepGonzalez,D,Rick Larsen,RepRickLarsen,D,1,1,0,0,31.808495700590328,0.4269686576886784,0.03448275862068965
15076,89.35,G000581,L000557,Vicente Gonzalez,RepGonzalez,D,John Larson,RepJohnLarson,D,1,0,0,0,29.082273869412173,0.9010777265585874,0.0547945205479452
15077,89.92,G000581,L000581,Vicente Gonzalez,RepGonzalez,D,Brenda Lawrence,RepLawrence,D,0,0,0,0,21.06158735593923,1.0762976913424152,0.08196721311475409
15078,90.9,G000581,L000586,Vicente Gonzalez,RepGonzalez,D,Al Lawson,RepAlLawsonJr,D,1,0,0,0,15.179062905549586,1.0957382135989953,0.13513513513513514
15079,87.3,G000581,L000551,Vicente Gonzalez,RepGonzalez,D,Barbara Lee,RepBarbaraLee,D,0,0,0,0,25.977155867246125,2.0614961031722743,0.07142857142857142
15082,89.85,G000581,L000582,Vicente Gonzalez,RepGonzalez,D,Ted Lieu,RepTedLieu,D,1,1,0,0,21.28147197782661,1.5563313699077317,0.06796116504854369
15083,88.37,G000581,L000563,Vicente Gonzalez,RepGonzalez,D,Daniel Lipinski,RepLipinski,D,1,1,0,0,17.35728392705194,1.1401541206374266,0.13157894736842105
15085,87.95,G000581,L000397,Vicente Gonzalez,RepGonzalez,D,Zoe Lofgren,RepZoeLofgren,D,0,0,0,0,25.166692219129324,0.0,0.0
15086,88.2,G000581,L000579,Vicente Gonzalez,RepGonzalez,D,Alan Lowenthal,RepLowenthal,D,1,0,0,0,20.83881499247229,1.2870488618433402,0.0576923076923077
15087,88.76,G000581,L000480,Vicente Gonzalez,RepGonzalez,D,Nita Lowey,NitaLowey,D,0,0,0,0,27.794481267430356,2.340551416447898,0.09523809523809523
15089,88.25,G000581,L000580,Vicente Gonzalez,RepGonzalez,D,Michelle Lujan Grisham,RepLujanGrisham,D,0,1,0,1,10.484901244242787,0.9206486671957078,0.04938271604938271
15090,88.43,G000581,L000562,Vicente Gonzalez,RepGonzalez,D,Stephen Lynch,RepStephenLynch,D,1,0,0,0,30.81094690864941,0.8523445244210092,0.057142857142857134
15091,89.81,G000581,M001185,Vicente Gonzalez,RepGonzalez,D,Sean Maloney,RepSeanMaloney,D,1,1,0,0,27.770204718403,1.5563313699077317,0.08139534883720931
15092,88.55,G000581,M000087,Vicente Gonzalez,RepGonzalez,D,Carolyn Maloney,RepMaloney,D,0,0,0,0,27.565563077032465,1.542671080478672,0.08641975308641975
15093,89.89,G000581,M001163,Vicente Gonzalez,RepGonzalez,D,Doris Matsui,DorisMatsui,D,0,0,0,0,25.62308200599349,0.6299782117820298,0.038461538461538464
15094,88.24,G000581,M001143,Vicente Gonzalez,RepGonzalez,D,Betty McCollum,BettyMcCollum04,D,0,0,0,0,18.036380028714767,0.9090335250576536,0.05333333333333334
15095,88.68,G000581,M001200,Vicente Gonzalez,RepGonzalez,D,A. McEachin,RepMcEachin,D,1,1,0,0,23.020357151471284,1.8058738845369435,0.13114754098360654
15097,89.45,G000581,M001166,Vicente Gonzalez,RepGonzalez,D,Jerry McNerney,RepMcNerney,D,1,0,0,0,25.222673892745863,1.106829093195968,0.07352941176470587
15098,88.26,G000581,M001137,Vicente Gonzalez,RepGonzalez,D,Gregory Meeks,RepGregoryMeeks,D,1,0,0,0,27.66572129493863,2.0614961031722743,0.08256880733944955
15099,89.14,G000581,M001188,Vicente Gonzalez,RepGonzalez,D,Grace Meng,RepGraceMeng,D,0,1,0,0,27.67030033178501,0.6361270372332557,0.061224489795918366
15100,88.33,G000581,M001160,Vicente Gonzalez,RepGonzalez,D,Gwen Moore,RepGwenMoore,D,0,0,0,0,18.45612754352555,1.071286515751562,0.06493506493506493
15101,89.27,G000581,M001196,Vicente Gonzalez,RepGonzalez,D,Seth Moulton,teammoulton,D,1,0,0,0,31.08201661056849,0.6454555079232559,0.06818181818181818
15105,90.3,G000581,N000015,Vicente Gonzalez,RepGonzalez,D,Richard Neal,RepRichardNeal,D,1,0,0,0,29.28418051663901,0.0,0.0
15106,90.07,G000581,N000127,Vicente Gonzalez,RepGonzalez,D,Rick Nolan,USRepRickNolan,D,1,0,0,0,20.11469021257566,1.0619580450615616,0.07575757575757576
15107,90.27,G000581,N000188,Vicente Gonzalez,RepGonzalez,D,Donald Norcross,DonaldNorcross,D,1,1,0,0,26.139518327683245,1.3115005596907736,0.09375
15110,89.09,G000581,O000170,Vicente Gonzalez,RepGonzalez,D,Beto O'Rourke,RepBetoORourke,D,1,1,1,0,9.008406388942737,0.9759858358804872,0.2352941176470588
15111,88.91,G000581,P000034,Vicente Gonzalez,RepGonzalez,D,Frank Pallone,FrankPallone,D,1,0,0,0,27.154184367953075,2.071268908383507,0.07758620689655173
15113,89.57,G000581,P000096,Vicente Gonzalez,RepGonzalez,D,Bill Pascrell,BillPascrell,D,1,0,0,0,27.50978503201873,0.0,0.0
15114,88.85,G000581,P000604,Vicente Gonzalez,RepGonzalez,D,Donald Payne,RepDonaldPayne,D,1,1,0,0,27.319146911816183,0.8612178540150341,0.0547945205479452
15115,87.61,G000581,P000197,Vicente Gonzalez,RepGonzalez,D,Nancy Pelosi,NancyPelosi,D,0,0,0,0,26.16179433252532,1.5966355769725167,0.05737704918032788
